seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
303, 0xe277bcf3d04b4ed7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
304, 0xa537ae5cf1c9a31c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
305, 0x95eb00d30bd8cfb2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
306, 0x6376361c24e4f2dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
307, 0x374477fe87b9ea8e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
308, 0x8210f1a9a039902e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
309, 0xe7628f7031321f68,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
310, 0x8b8e9c0888fc1d3d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
311, 0x306be461fdc9e0ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
312, 0x510009372f9b56f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
313, 0xa6e6fa486b7a027a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
314, 0x9d3f002025203b5a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
315, 0x7a46e0e81ecbef86,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
316, 0x41e280c611d04df0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
317, 0xedcec10418a99e8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
318, 0x5c27b6327e0b9dbd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
319, 0xa81ed2035b509f07,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
320, 0x3581e855983a4cc4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
321, 0x4744594b25e9809d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
322, 0xc737ac7c27fbd0ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
323, 0x1b523a307045433a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
324, 0x8b4ce9171076f1d9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
325, 0x2db02d817cd5eec0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
326, 0x24a1f1229af50288,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
327, 0x5550c0dcf583ff16,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
328, 0x3587baaa122ec422,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
329, 0xf9d3dc894229e510,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
330, 0xf3100430d5cf8e87,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
331, 0xc31af79862f8e2fb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
332, 0xd20582063b9f3537,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
333, 0xac5e90ac95fcc7ad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
334, 0x107c4c704d5109d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
335, 0xebc8628906dbfd70,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
336, 0x215242776da8c531,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
337, 0xa98002f1dcf08b51,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
338, 0xbc3bdc07f3b09718,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
339, 0x238677062495b512,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
340, 0x53b4796f2a3c49e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
341, 0x6424286467e22f0e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
342, 0x14d0952a11a71bac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
343, 0x2f97098149b82514,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
344, 0x3777f2fdc425ad2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
345, 0xa32f2382938876d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
346, 0xda8a39a021f20ae3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
347, 0x364361ef0a6ac32c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
348, 0x4413eede008ff05a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
349, 0x8dda8ace851aa327,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
350, 0x4303cabbdcecd1ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
351, 0x2e69f06d74aa549f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
352, 0x4797079cd4d9275c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
353, 0xc7b1890917e98307,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
354, 0x34031b0e822a4b4c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
355, 0xfc79f76b566303ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
356, 0x77014adbe255a930,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
357, 0xab6c43dd162f3be5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
358, 0xa430041f3463f6b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
359, 0x5c191a32ada3f84a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
360, 0xe8674a0781645a31,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
361, 0x3a11cb667b8d0916,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
362, 0xaedc73e80c39fd8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
363, 0xfde12c1b42328765,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
364, 0x97abb7dcccdc1a0b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
365, 0x52475c14d2167bc8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
366, 0x540e8811196d5aff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
367, 0xa867e4ccdb2b4b77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
368, 0x2be04af61e5bcfb9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
369, 0x81b645102bfc5dfd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
370, 0x96a52c9a66c6450f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
371, 0x632ec2d136889234,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
372, 0x4ed530c0b36a6c25,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
373, 0x6f4851225546b75,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
374, 0x2c065d6ba46a1144,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
375, 0xf8a3613ff416551d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
376, 0xb5f0fd60e9c971a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
377, 0x339011a03bb4be65,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
378, 0x9439f72b6995ded6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
379, 0xc1b03f3ef3b2292d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
380, 0xad12fd221daab3ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
381, 0xf615b770f2cf996f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
382, 0x269d0fdcb764172,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
383, 0x67837025e8039256,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
384, 0x6402831fc823fafa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
385, 0x22854146a4abb964,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
386, 0x7b5ad9b5a1bad7a8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
387, 0x67170e7beb6ac935,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
388, 0xfc2d1e8e24adfaaa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
389, 0x7ded4395345ff40d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
390, 0x418981760a80dd07,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
391, 0xc03bef38022c1d2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
392, 0x3a11850b26eade29,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
393, 0xaa56d02c7175c5f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
394, 0xd83b7917b9bfbff5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
395, 0x3c1df2f8fa6fced3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
396, 0xf3d6e2999c0bb760,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
397, 0xc66d683a59a950e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
398, 0x8e3972a9d73ffabf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
399, 0x97720a0443edffd9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
400, 0xa85f5d2fe198444a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
401, 0xfc5f0458e1b0de5e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
402, 0xe3973f03df632b87,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
403, 0xe151073c84c594b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
404, 0x68eb4e22e7ff8ecf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
405, 0x274f36eaed7cae27,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
406, 0x3b87b1eb60896b13,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
407, 0xbe0b2f831442d70a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
408, 0x2782ed7a48a1b328,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
409, 0xb3619d890310f704,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
410, 0xb03926b11b55921a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
411, 0xdb46fc44aa6a0ce4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
412, 0x4b063e2ef2e9453a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
413, 0xe1584f1aeec60fb5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
414, 0x7092bd6a879c5a49,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
415, 0xb84e1e7c7d52b0e6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
416, 0x29d09ca48db64dfb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
417, 0x8f6c4a402066e905,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
418, 0x77390795eabc36b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
419, 0xcc2dc2e4141cc69f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
420, 0x2727f83beb9e3c7c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
421, 0x1b29868619331de0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
422, 0xd38c571e192c246f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
423, 0x535327479fe37b6f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
424, 0xaff9ce5758617eb3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
425, 0x5658539e9288a4e4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
426, 0x8df91d87126c4c6d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
427, 0xe931cf8fdba6e255,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
428, 0x815dfdf25fbee9e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
429, 0x5c61f4c7cba91697,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
430, 0xdd5f5512fe2313a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
431, 0x499dd918a92a53cd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
432, 0xa7e969d007c97dfd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
433, 0xb8d39c6fc81ac0bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
434, 0x1d646983def5746c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
435, 0x44d4b3b17432a60c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
436, 0x65664232a14db1e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
437, 0xda8fae6433e7500b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
438, 0xbe51b94ff2a3fe94,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
439, 0xe9b1bd9a9098ef9f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
440, 0xfe47d54176297ef5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
441, 0xb8ab99bc03bb7135,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
442, 0xcfad97f608565b38,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
443, 0xf05da71f6760d9c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
444, 0xef8da40a7c70e7b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
445, 0xe0465d58dbd5d138,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
446, 0xb54a2d70eb1a938,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
447, 0xfdd50c905958f2d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
448, 0x3c41933c90a57d43,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
449, 0x678f6d894c6ad0bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
450, 0x403e8f4582274e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
451, 0x5cbbe975668df6b0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
452, 0x297e6520a7902f03,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
453, 0x8f6dded33cd1efd7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
454, 0x8e903c97be8d783b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
455, 0x10bd015577e30f77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
456, 0x3fcd69d1c36eab0c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
457, 0xb45989f3ca198d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
458, 0x507655ce02b491a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
459, 0xa92cf99bb78602ce,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
460, 0xebfb82055fbc2f0f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
461, 0x3334256279289b7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
462, 0xc19d2a0f740ee0ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
463, 0x8bb070dea3934905,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
464, 0xa4ab57d3a8d1b3eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
465, 0xfee1b09bcacf7ff4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
466, 0xccc7fb41ceec41fa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
467, 0xd4da49094eb5a74d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
468, 0xed5c693770af02ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
469, 0x369dabc9bbfaa8e4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
470, 0x7eab9f360d054199,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
471, 0xe36dbebf5ee94076,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
472, 0xd30840e499b23d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
473, 0x8678e6cb545015ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
474, 0x3a47932ca0b336e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
475, 0xeb7c742b6e93d6fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
476, 0x1404ea51fe5a62a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
477, 0xa72cd49db978e288,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
478, 0xfd7bada020173dcf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
479, 0xc9e74fc7abe50054,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
480, 0x93197847bb66808d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
481, 0x25fd5f053dce5698,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
482, 0xe198a9b18cc21f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
483, 0x5cc27b1689452d5d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
484, 0x8b3657af955a98dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
485, 0xc17f7584f54aa1c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
486, 0xe821b088246b1427,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
487, 0x32b5a9f6b45b6fa0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
488, 0x2aef7c315c2bae0c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
489, 0xe1af8129846b705a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
490, 0x4123b4c091b34614,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
491, 0x6999d61ec341c073,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
492, 0x14b9a8fcf86831ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
493, 0xfd4cff6548f46c9f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
494, 0x350c3b7e6cc8d7d6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
495, 0x202a5047fecafcd5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
496, 0xa82509fe496bb57d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
497, 0x835e4b2608b575fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
498, 0xf3abe3da919f54ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
499, 0x8705a21e2c9b8796,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
500, 0xfd02d1427005c314,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
501, 0xa38458faa637f49b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
502, 0x61622f2360e7622a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
503, 0xe89335a773c2963b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
504, 0x481264b659b0e0d0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
505, 0x1e82ae94ebf62f15,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
506, 0x8ea7812de49209d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
507, 0xff963d764680584,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
508, 0x418a68bef717f4af,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
509, 0x581f0e7621a8ab91,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
510, 0x840337e9a0ec4150,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
511, 0x951ef61b344be505,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
512, 0xc8b1b899feb61ec2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
513, 0x8b78ca13c56f6ed9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
514, 0x3d2fd793715a946f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
515, 0xf1c04fabcd0f4084,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
516, 0x92b602614a9a9fcc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
517, 0x7991bd7a94a65be7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
518, 0x5dead10b06cad2d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
519, 0xda7719b33f722f06,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
520, 0x9d87a722b7bff71e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
521, 0xb038e479071409e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
522, 0xf4e8bbec48054775,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
523, 0x4fec2cd7a28a88ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
524, 0x839e28526aad3e56,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
525, 0xd37ec57852a98bf0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
526, 0xdef2cbbe00f3a02d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
527, 0x1aecfe01a9e4d801,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
528, 0x59018d3c8beaf067,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
529, 0x892753e6ac8bf3cd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
530, 0xefdd3437023d2d1c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
531, 0x447bfbd148c8cb88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
532, 0x282380221bd442b8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
533, 0xfce8658d1347384a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
534, 0x60b211a7ec6bfa8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
535, 0xd21729cfcc692974,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
536, 0x162087ecd5038a47,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
537, 0x2b17000c4bce39d2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
538, 0x3a1f75ff6adcdce0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
539, 0x721a411d312f1a2c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
540, 0x9c13b6133f66934d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
541, 0xaa975d14978980e5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
542, 0x9403dbd4754203fa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
543, 0x588c15762fdd643,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
544, 0xdd1290f8d0ada73a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
545, 0xd9b77380936103f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
546, 0xb2e2047a356eb829,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
547, 0x7019e5e7f76f7a47,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
548, 0x3c29a461f62b001d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
549, 0xa07dc6cfab59c116,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
550, 0x9b97e278433f8eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
551, 0x6affc714e7236588,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
552, 0x36170aeb32911a73,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
553, 0x4a665104d364a789,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
554, 0x4be01464ec276c9c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
555, 0x71bb10271a8b4ecf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
556, 0xbf62e1d068bc018,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
557, 0xc9ada5db2cbbb413,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
558, 0x2bded75e726650e5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
559, 0x33d5a7af2f34385d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
560, 0x8179c46661d85657,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
561, 0x324ebcfd29267359,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
562, 0xac4c9311dc9f9110,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
563, 0xc14bb6a52f9f9c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
564, 0xc430abe15e7fb9db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
565, 0xf1cce5c14df91c38,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
566, 0x651e3efa2c0750d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
567, 0x38a33604a8be5c75,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
568, 0x7aaf77fe7ff56a49,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
569, 0xc0d1cc56bbf27706,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
570, 0x887aa47324e156c6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
571, 0x12547c004b085e8d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
572, 0xd86a8d6fbbbfd011,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
573, 0x57c860188c92d7b4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
574, 0xcd5d3843d361b8ca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
575, 0x8f586ef05a9cb3ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
576, 0x174456e1ba6267d5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
577, 0xf5dc302c62fe583c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
578, 0xa349442fabcdb71,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
579, 0xe5123c1a8b6fd08e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
580, 0x80681552aa318593,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
581, 0xb295396deaef1e31,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
582, 0xabb626e0b900e32b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
583, 0xf024db8d3f19c15e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
584, 0x1d04bb9548e2fb6c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
585, 0xd8ed2b2214936c2b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
586, 0x618ca1e430a52bc9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
587, 0xccbca44a6088136b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
588, 0xd0481855c8b9ccbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
589, 0x3c92a2fade28bdf7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
590, 0x855e9fefc38c0816,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
591, 0x1269bbfe55a7b27c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
592, 0x1d6c853d83726d43,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
593, 0xc8655511cc7fcafc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
594, 0x301503eb125a9b0e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
595, 0xb3108e4532016b11,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
596, 0xbb7ab6245da9cb3d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
597, 0x18004c49116d85eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
598, 0x3480849c20f61129,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
599, 0xe28f45157463937b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
600, 0x8e85e61060f2ce1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
601, 0x1673da4ec589ba5e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
602, 0x74b9a6bd1b194712,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
603, 0xed39e147fa8b7601,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
604, 0x28ce54019102ca77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
605, 0x42e0347f6d7a2f30,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
606, 0xb6a908d1c4814731,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
607, 0x16c3435e4e9a126d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
