seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
341, 0xda562856,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
342, 0xe8b88ce4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
343, 0x86f88de2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
344, 0x986faf76,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
345, 0x6f0025c3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
346, 0x3fe21234,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
347, 0xd8d3f729,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
348, 0xc2d11c6f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
349, 0xd4f9e8f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
350, 0xf61a0aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
351, 0xc48bb313,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
352, 0xe944e940,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
353, 0xf1801b2e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
354, 0x253590be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
355, 0x981f069d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
356, 0x891454d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
357, 0xa4f824ad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
358, 0x6dd2cc48,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
359, 0x3018827e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
360, 0x3fb329e6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
361, 0x65276517,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
362, 0x8d2c0dd2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
363, 0xc965b48e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
364, 0x85d14d90,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
365, 0x5a51623c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
366, 0xa9573d6a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
367, 0x82d00edf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
368, 0x5ed7ce07,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
369, 0x1d946abc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
370, 0x24fa567b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
371, 0x83ef5ecc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
372, 0x9001724a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
373, 0xc4fe48f3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
374, 0x1e07c25c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
375, 0xf4d5e65e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
376, 0xb734f6e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
377, 0x327a2df8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
378, 0x766d59b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
379, 0x625e6b61,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
380, 0xe82f32d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
381, 0x1566c638,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
382, 0x2e815871,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
383, 0x606514aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
384, 0x36b7386e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
385, 0xcaa8ce08,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
386, 0xb453fe9c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
387, 0x48574e23,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
388, 0x71f0da06,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
389, 0xa8a79463,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
390, 0x6b590210,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
391, 0x86e989db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
392, 0x42899f4f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
393, 0x7a654ef9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
394, 0x4c4fe932,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
395, 0x77b2fd10,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
396, 0xb6b4565c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
397, 0xa2e537a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
398, 0xef5a3dca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
399, 0x41235ea8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
400, 0x95c90541,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
401, 0x50ad32c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
402, 0xc1b8e0a4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
403, 0x498e9aab,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
404, 0xffc965f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
405, 0x72633485,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
406, 0x3a731aef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
407, 0x7cfddd0b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
408, 0xb04d4129,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
409, 0x184fc28e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
410, 0x424369b0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
411, 0xf9ae13a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
412, 0xaf357c8d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
413, 0x7a19228e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
414, 0xb46de2a8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
415, 0xeff2ac76,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
416, 0xa6c9357b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
417, 0x614f19c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
418, 0x8ee1a53f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
419, 0xbe1257b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
420, 0xf72651fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
421, 0xd347c298,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
422, 0x96dd2f23,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
423, 0x5bb1d63e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
424, 0x32e10887,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
425, 0x36a144da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
426, 0x9d70e791,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
427, 0x5e535a25,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
428, 0x214253da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
429, 0x2e43dd40,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
430, 0xfc0413f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
431, 0x1f5ea409,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
432, 0x1754c126,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
433, 0xcdbeebbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
434, 0x1fb44a14,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
435, 0xaec7926,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
436, 0xb9d9a1e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
437, 0x9e4a6577,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
438, 0x8b1f04c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
439, 0x19854e8a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
440, 0x531080cd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
441, 0xc0cbd73,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
442, 0x20399d77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
443, 0x7d8e9ed5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
444, 0x66177598,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
445, 0x4d18a5c2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
446, 0xe08ebf58,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
447, 0xb1f9c87b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
448, 0x66bedb10,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
449, 0x26670d21,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
450, 0x7a7892da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
451, 0x69b69d86,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
452, 0xd04f1d1c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
453, 0xaf469625,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
454, 0x7946b813,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
455, 0x1ee596bd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
456, 0x7f365d85,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
457, 0x795b662b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
458, 0x194ad02d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
459, 0x5a9649b5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
460, 0x6085e278,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
461, 0x2cf54550,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
462, 0x9c77ea0b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
463, 0x3c6ff8b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
464, 0x2141cd34,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
465, 0xb90bc671,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
466, 0x35037c4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
467, 0xd04c0d76,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
468, 0xc75bff8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
469, 0x8f52003b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
470, 0xfad3d031,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
471, 0x667024bc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
472, 0xcb04ea36,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
473, 0x3e03d587,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
474, 0x2644d3a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
475, 0xa8fe99ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
476, 0x2b9a55fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
477, 0x45c4d44a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
478, 0xd059881,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
479, 0xe07fcd20,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
480, 0x4e22046c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
481, 0x7c2cbf81,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
482, 0xbf7f23de,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
483, 0x69d924c3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
484, 0xe53cd01,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
485, 0x3879017c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
486, 0xa590e558,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
487, 0x263bc076,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
488, 0x245465b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
489, 0x449212c6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
490, 0x249dcb29,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
491, 0x703d42d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
492, 0x140eb9ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
493, 0xc86c5741,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
494, 0x7992aa5b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
495, 0xb8b76a91,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
496, 0x771dac3d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
497, 0x4ecd81e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
498, 0xe5ac30b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
499, 0xf4d7a5a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
500, 0xac24b97,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
501, 0x63494d78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
502, 0x627ffa89,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
503, 0xfa4f330,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
504, 0x8098a1aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
505, 0xcc0c61dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
506, 0x34749fa0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
507, 0x7f217822,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
508, 0x418d6f15,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
509, 0xa4b6e51e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
510, 0x1036de68,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
511, 0x1436986e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
512, 0x44df961d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
513, 0x368e4651,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
514, 0x6a9e5d8c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
515, 0x27d1597e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
516, 0xa1926c62,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
517, 0x8d1f2b55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
518, 0x5797eb42,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
519, 0xa90f9e81,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
520, 0x57547b10,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
521, 0xdbbcca8e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
522, 0x9edd2d86,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
523, 0xbb0a7527,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
524, 0x7662380c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
525, 0xe7c98590,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
526, 0x950fbf3f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
527, 0xdc2b76b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
528, 0x8a945102,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
529, 0x3f0a1a85,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
530, 0xeb215834,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
531, 0xc59f2802,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
532, 0xe2a4610,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
533, 0x8b5a8665,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
534, 0x8b2d9933,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
535, 0x40a4f0bc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
536, 0xaab5bc67,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
537, 0x1442a69e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
538, 0xdf531193,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
539, 0x698d3db4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
540, 0x2d40324e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
541, 0x1a25feb2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
542, 0xe8cc898f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
543, 0xf12e98f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
544, 0xc03ad34c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
545, 0xf62fceff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
546, 0xdd827e1e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
547, 0x7d8ccb3b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
548, 0xab2d6bc1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
549, 0xc323a124,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
550, 0x8184a19a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
551, 0xc3c4e934,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
552, 0x5487424d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
553, 0xd6a81a44,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
554, 0x90a8689d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
555, 0xe69c4c67,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
556, 0xbdae02dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
557, 0x72a18a79,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
558, 0x2a88e907,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
559, 0x31cf4b5d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
560, 0xb157772f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
561, 0x206ba601,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
562, 0x18529232,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
563, 0x7dac90d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
564, 0x3a5f8a09,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
565, 0x9f4b64a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
566, 0xae373af9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
567, 0x1d79447c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
568, 0x2a23684b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
569, 0x41fb7ba4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
570, 0x55e4bb9e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
571, 0xd7619d3e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
572, 0xc04e4dd8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
573, 0x8418d516,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
574, 0x2b2ca585,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
575, 0xfa8eedf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
576, 0x5bafd977,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
577, 0x31974fb0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
578, 0x9eb6697b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
579, 0xc8be22f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
580, 0x173b126a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
581, 0x8809becf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
582, 0x3e41efe1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
583, 0x3d6cbbb8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
584, 0x278c81d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
585, 0xa6f08434,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
586, 0xa0e6601d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
587, 0x2fccd88d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
588, 0x3cbc8beb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
589, 0x5f65d864,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
590, 0xa1ff8ddf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
591, 0x609dcb7c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
592, 0x4a4e1663,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
593, 0xeae5531,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
594, 0x962a7c85,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
595, 0x1e110607,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
596, 0x8c5db5d0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
597, 0xc7f2337e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
598, 0xc94fcc9c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
599, 0xe7f62629,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
600, 0x6c9aa9f8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
601, 0x2e27fe0e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
602, 0x4d0dae12,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
603, 0x9eecf588,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
604, 0x977ba3f2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
605, 0xed0a51af,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
606, 0x3f3ec633,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
607, 0xc174b2ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
608, 0x590be8a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
609, 0x4f630d18,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
610, 0xf579e989,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
611, 0xe2a55584,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
612, 0xee11edcd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
613, 0x150a4833,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
614, 0xc0a0535c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
615, 0xb5e00993,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
616, 0xb6435700,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
617, 0xa98dbff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
618, 0x315716af,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
619, 0x94395776,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
620, 0x6cbd48d9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
621, 0xab17f8fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
622, 0xa794ffb7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
623, 0x6b55e231,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
624, 0x89ff5783,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
625, 0x431dcb26,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
626, 0x270f9bf8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
627, 0x2af1b8d0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
628, 0x881745ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
629, 0x17e1be4e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
630, 0x132a0ec4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
631, 0x5712df17,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
632, 0x2dfb3334,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
633, 0xf5a35519,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
634, 0xcafbdac6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
635, 0x73b6189d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
636, 0x10107cac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
637, 0x18c1045e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
638, 0xbc19bbad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
639, 0x8b4f05ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
640, 0x5830d038,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
641, 0x468cd98a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
642, 0x5b83a201,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
643, 0xf0ccdd9c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
644, 0xcb20c4bd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
645, 0x1ff186c9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
646, 0xcdddb47f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
647, 0x5c65ce6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
648, 0xb748c580,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
649, 0x23b6f262,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
650, 0xe2ba8e5c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
651, 0x9a164a03,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
652, 0x62d3322e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
653, 0x918d8b43,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
654, 0x45c8b49d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
655, 0xce172c6e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
656, 0x23febc6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
657, 0x84fdc5b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
658, 0xe7d1fd82,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
659, 0xf0ddf3a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
660, 0x87050436,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
661, 0x13d46375,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
662, 0x5b191c78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
663, 0x2cbd99c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
664, 0x7686c7f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
665, 0xcff56c84,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
666, 0x7f9b4486,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
667, 0xefc997fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
668, 0x984d4588,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
669, 0xfa44f36a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
670, 0x7a5276c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
671, 0xcfde6176,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
672, 0xcacf7b1d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
673, 0xcffae9a7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
674, 0xe98848d5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
675, 0xd4346001,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
676, 0xa2196cac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
677, 0x217f07dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
678, 0x42d5bef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
679, 0x6f2e8838,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
680, 0x4677a24,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
681, 0x4ad9cd54,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
682, 0x43df42af,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
683, 0x2dde417,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
684, 0xaef5acb1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
