seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status,company_name_scraped,phone_scraped,linkedin_company_url,score
283, 0x5150c3a3d94891df,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
284, 0x91cfce6c85b033ea,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
285, 0x625e8a832a806491,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
286, 0x28c97ba72e3ec0b2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
287, 0x8e172de217c71ea1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
288, 0x926b80216c732639,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
289, 0x28b19431a649ae3d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
290, 0x57c039a6e95a3795,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
291, 0xfbc354182fe52718,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
292, 0x819dfd7c7d534cef,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
293, 0xabb4093a619ed44f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
294, 0xe785b7ac6f656745,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
295, 0xb647b4588b2f942f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
296, 0x64cf870a14c72d27,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
297, 0x6d4a4a2a0ba9b37e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
298, 0x78bfb0427d7ce6b0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
299, 0x8dcc72b8bfc79ac6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
300, 0x1c14d915d5e76c99,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
301, 0xaf48ddea6f096d79,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
302, 0x51b39b67aa130d8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
303, 0x1aeeb39d4def06de,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
304, 0xd678092ffedfdd27,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
305, 0x8f54787f325111d3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
306, 0xf2ca2e827beaa6bc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
307, 0x339d134099e98545,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
308, 0x1f6a8a7b33942e43,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
309, 0x952c8065dbef669a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
310, 0xe066aeb6690147f7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
311, 0xed25aa92cf58ebb6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
312, 0x7601edce215ef521,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
313, 0xed1c5b396abd9434,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
314, 0x4fd1e407535de9d5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
315, 0xccc8315a0d4d1441,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
316, 0x85753e250bb86976,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
317, 0xf232e469378761c3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
318, 0x81d691b8e9aef3c6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
319, 0x224a2f9cab0ad0e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
320, 0x978f3d3e50007f4e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
321, 0xd3713e6a6c0cbe60,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
322, 0xcce8f1eadd41f80d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
323, 0x34bda028a97d469,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
324, 0x90e242fdf0f59183,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
325, 0x4d749754fbc5f092,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
326, 0x4399f5b7851cc87b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
327, 0xcb921a5f25f6c5d7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
328, 0x120bf5d0162101,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
329, 0x1304cc2aa352735a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
330, 0xf7236c5d0d5d417b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
331, 0xc31b320fc1654306,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
332, 0xb468c6b23f3fb4e7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
333, 0xb5985b5bfaca4166,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
334, 0x898285a1cd2f8375,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
335, 0xa13493da372aa7c9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
336, 0x15c80c09c12634e7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
337, 0x9b765c5cc9d438bd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
338, 0xee7da816a9201dcb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
339, 0x92e269f73b5a248e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
340, 0xa8086c5de81400ce,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
341, 0xe0053901853d42be,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
342, 0x821df32c012f433e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
343, 0x17a6d69ca37387c7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
344, 0x2b10044bfba3501f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
345, 0x8dfd262afc2e8515,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
346, 0xd68c2c7b60226371,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
347, 0xe81ac114e4416774,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
348, 0x5896d60061ebc471,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
349, 0xa996e3147811dbd1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
350, 0xa819c7b80ecb3661,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
351, 0x982ad71b38afbc01,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
352, 0xab152b65aa17b7fe,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
353, 0x4582bc282ef187ef,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
354, 0xab5a17fe8d9bc669,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
355, 0x83664fa9cb0284b7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
356, 0x234c4b0091968f52,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
357, 0x8ab5f51805688d37,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
358, 0xe9e11186e0c53eda,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
359, 0x10df37ef1de2eccf,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
360, 0x780f1b0d52db968f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
361, 0x50bd4ff292872cd5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
362, 0x51e681c265f5ad0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
363, 0x842c49660a527566,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
364, 0x6e56ee026e9eda87,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
365, 0x4cf39e40d8c80393,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
366, 0x13e466df371f7e1f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
367, 0xf2ce1799f38e028e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
368, 0x833c8db7adc6ff0e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
369, 0xc6e189abc2ec98f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
370, 0xafebb3721283fec5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
371, 0xb49bc1eb5cc17bdc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
372, 0xf1d02e818f5e4488,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
373, 0xe5e9d5b41a1dd815,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
374, 0xce8aca6573b1bfe5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
375, 0x9b0a5d70e268b1d5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
376, 0xf3c0503a8358f4de,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
377, 0x2681605dd755669d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
378, 0xea265ca7601efc70,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
379, 0xa93747f0a159439f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
380, 0x62a86ede78a23e50,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
381, 0xac8a18935c3d063c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
382, 0x729c0a298f5059f5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
383, 0xbbf195e5b54399f4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
384, 0x38aa9d551f968900,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
385, 0x3b3e700c58778caa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
386, 0x68e6e33c4443957a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
387, 0x7c56fc13eb269815,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
388, 0xaf7daca39711804a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
389, 0x50fde6d10f9544b3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
390, 0xf3d37159f6f6c03d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
391, 0x82d298f5c1a71685,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
392, 0x478661ac54c5002c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
393, 0x6053768e1a324ae0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
394, 0xde8fb4a7e56707ea,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
395, 0xaa2809301faa8cf4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
396, 0x690a8d49fedd0722,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
397, 0xe17c481b9c217de9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
398, 0x60d1d8a2b57288e3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
399, 0x149adfaadc6b0886,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
400, 0xa3c18b6eb79cd5fa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
401, 0x5774e3a091af5f58,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
402, 0x2acca57ff30e5712,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
403, 0x94454d67367c4b0c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
404, 0x581b2985ac2df5ca,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
405, 0x71618e50744f3e70,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
406, 0x270a7f3bd9a94ae6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
407, 0x3ef81af9bb36cd7b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
408, 0x8a4a2592875254aa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
409, 0x704ac6086fbb414a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
410, 0xda774d5d3f57414d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
411, 0xe20d3358b918ae9e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
412, 0x934a6b9f7b91e247,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
413, 0xf91649cde87ec42c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
414, 0x248cec5f9b6ced30,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
415, 0x56791809fd8d64ba,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
416, 0xf502b2765c1395f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
417, 0x6b04ec973d75aa7f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
418, 0xb0339f2794bb26f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
419, 0x4c524636efbaea49,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
420, 0x6bbf3876e9738748,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
421, 0xf686524e754e9e24,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
422, 0x8dafa05a42d19cd3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
423, 0xc5f069ab2434008e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
424, 0x4fd64cc713cba76,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
425, 0xdbf93450c881ed5f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
426, 0x492e278ebabb59a2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
427, 0x993fddfde4542642,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
428, 0xecde68a72c8d4e52,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
429, 0xe0760b3074c311fd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
430, 0x68dc0e7e06528707,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
431, 0x52b50edf49c0fdc7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
432, 0xb2bd4185c138f412,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
433, 0x431496d7e1d86f3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
434, 0xa4e605b037e26c44,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
435, 0x58236ae1f0aca2b5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
436, 0x26c72c420fc314d8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
437, 0x20134e982ab99a2b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
438, 0x544b59b8b211374b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
439, 0x1301c42f3a14d993,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
440, 0x52a6ea740f763b0f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
441, 0xf209d70c2bebf119,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
442, 0xac66a4ebc2aa1be,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
443, 0x683713ed35878788,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
444, 0x2b5578acec06b80c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
445, 0x86428efa11c45b36,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
446, 0xb49010adb17d291e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
447, 0x73b686bd8664b6be,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
448, 0x6d28ebf57b6884cc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
449, 0x9712091230ff58d9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
450, 0xc9c91f74c38b286,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
451, 0x776310ac41dc008e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
452, 0x2f3739df0bf6a88e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
453, 0x5792dc62b94db675,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
454, 0x5715910d024b06af,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
455, 0xeb1dd745458da08,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
456, 0xfce7b07ccfa851a7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
457, 0xc305f1e983ac368,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
458, 0x485aa9519ac00bb0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
459, 0xa5354f6589fb0ea0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
460, 0x32fee02dfdbf4454,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
461, 0x4d1ddc304bbefaaa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
462, 0x789a270a1737e57e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
463, 0x9f3072f4b1ed8156,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
464, 0x4de3c00e89058120,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
465, 0xb00a02529e0a86fa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
466, 0x539f6f0edd845d9a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
467, 0x85e578fe15a8c001,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
468, 0xa12c8e1a72cce7d8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
469, 0xc6908abbc2b1828,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
470, 0xcf70090774cbb38c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
471, 0x3b636a6977b45d4a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
472, 0xf0a731b220680b57,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
473, 0x18973929f51443a8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
474, 0xe93e1fbe7eadabe,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
475, 0x8233730f0a6dfa02,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
476, 0x66e50b6919b0ab74,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
477, 0xb1aba87c97fd08a2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
478, 0xd4dffc1fbc117ad6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
479, 0x6f7fa65724b96e6a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
480, 0x4bd5800dee92e0fa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
481, 0xe18a959db6256da,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
482, 0xe53a291bc66df487,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
483, 0xb7ec306a08651806,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
484, 0x1847a6b80d2821e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
485, 0xda50391283b14d39,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
486, 0xacc4d3cd7cceb97a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
487, 0x57f70185165b7bc6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
488, 0x302b6d597c3aaba7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
489, 0xa47f32d037eab51e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
490, 0xe1509b4408abc559,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
491, 0x4f30a1d7c2934157,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
492, 0x2ad03e6c60b650b2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
493, 0x334d9c337b0a9064,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
494, 0xc7f442821e7aac12,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
495, 0xbcdeb09298694cdd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
496, 0xe42402389f8f0fb4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
497, 0xe5de56af539df727,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
498, 0x7017f9b2101ee240,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
499, 0x1ee5e68d5b10001d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
500, 0x436229051836387a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
501, 0xcd532d6d6ec38fb7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
502, 0x30a66606fdf38272,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
503, 0xfdaa2ab9cf798496,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
504, 0x4277b4adec70e7df,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
505, 0x72cfc30256e0eaef,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
506, 0x3c3359fd9bd34917,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
507, 0xb7aa89598856efb0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
508, 0xf72226f8bf299ef5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
509, 0x258c499275a4356f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
510, 0x999a56bfc7f20d76,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
511, 0x2b3e7432e20c18b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
512, 0x2d1251332f760cb5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
513, 0x7420e0eea62157c5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
514, 0xe85c895aa27cec3d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
515, 0x27a0545c7020d57c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
516, 0xc68638a65b4fff0d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
517, 0xfda473983a4ea747,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
518, 0xd19fe65fb4c06062,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
519, 0x6b1374e050ee15e4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
520, 0x80065ecd49bc4bef,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
521, 0x4ee655954bc838de,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
522, 0xe8fb777504a72299,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
523, 0x86b652ea70f4bdde,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
524, 0xcdc9e0fbde7e4f33,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
525, 0x352c0a50cd3ac56,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
526, 0x4b8605d368be75dc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
527, 0x1ac9ea8129efbc37,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
528, 0x470325faa99f39c5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
529, 0x25dd7ef9adccf7a1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
530, 0x5ae2c7a03e965816,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
531, 0xf733d2df59dacc7d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
532, 0xa05bbf0a8a1a7a70,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
533, 0xe8aa3f102846ef5f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
534, 0xc9b85ec49ae71789,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
535, 0xb904c14ed1cb1936,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
536, 0x5ae618230b5f0444,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
537, 0x97987fe47b5d7467,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
538, 0xabb3aca8865ca761,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
539, 0x38bfdf29d4508228,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
540, 0x353654f408353330,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
541, 0xeb7e92930ae4ef0d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
542, 0xec50f1a7ca526b96,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
543, 0xd5e2dc08b5697544,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
544, 0x24c7fd69d5ec32df,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
545, 0x6f7e1095568b8620,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
546, 0x6ed9c16ca13b3c8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
547, 0xe676ef460002130f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
548, 0xa3a01a3992c4b430,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
549, 0xe2130406c3b1f202,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
550, 0xa8f7263e2aedcd20,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
551, 0xc45d71ef2e35f507,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
552, 0x37155594021da7ba,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
553, 0x22dc94f19de73159,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
554, 0x7969fc6bffc5443f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
555, 0x97def7e44faa6bfe,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
556, 0x8b940f5e8931d71f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
557, 0xd95b1dd3f1a3fdd5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
558, 0x1c83bfdca615701a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
559, 0xb7fcb56279ceca6b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
560, 0xd84f8950f20dcd0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
561, 0xb03343698de3cbe0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
562, 0xf64565d448d71f71,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
563, 0xda52b4676e0ae662,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
564, 0xda39c2c05b4ffb91,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
565, 0xb35e2560421f6a85,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
566, 0x1a7b108d48ac3646,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
567, 0xc4e264dc390d79ed,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
568, 0xa10727dfd9813256,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
