seed, 0xdeadbeaf,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
303, 0xee658aaad3a141f7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
304, 0xfd91aa74863e19f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
305, 0x841b8f55c103cc22,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
306, 0x22766ed65444ad5d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
307, 0x56d03d1beca6c17a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
308, 0x5fd4c112c92036ae,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
309, 0x75466ae58a5616dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
310, 0xfbf98b1081e802a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
311, 0xdc325e957bf6d8f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
312, 0xb08da7015ebd19b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
313, 0xf25a9c0944f0c073,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
314, 0xf4625bafa0ced718,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
315, 0x4349c9e093a9e692,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
316, 0x75a9ccd4dd8935cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
317, 0x7e6cf9e539361e91,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
318, 0x20fdd22fb6edd475,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
319, 0x5973021b57c2311f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
320, 0x75392403667edc15,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
321, 0xed9b2156ea70d9f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
322, 0xf40c114db50b64a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
323, 0xe26bb2c9eef20c62,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
324, 0x409c1e3037869f03,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
325, 0xcdfd71fdda3b7f91,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
326, 0xa0dfae46816777d6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
327, 0xde060a8f61a8deb8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
328, 0x890e082a8b0ca4fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
329, 0xb9f2958eddf2d0db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
330, 0xd17c148020d20e30,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
331, 0xffdc9cc176fe7201,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
332, 0xffb83d925b764c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
333, 0x817ea639e313da8d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
334, 0xa4dd335dd891ca91,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
335, 0x1342d25a5e81f488,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
336, 0xfa7eb9c3cf466b03,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
337, 0xfe0a423d44b185d0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
338, 0x101cfd430ab96049,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
339, 0x7b5d3eda9c4504b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
340, 0xe20ccc006e0193f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
341, 0xf54ccddedebc5df0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
342, 0xc0edd142bd58f1db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
343, 0x3831f40d378d2430,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
344, 0x80132353f0a88289,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
345, 0x688f23c419d03ef8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
346, 0x4c6837e697884066,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
347, 0x699387bb2e9a3a8f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
348, 0x8996f860342448d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
349, 0xb0f80dff99bfa5cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
350, 0x3e927a7f9ea12c8e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
351, 0xd7e498d1e5f9dff3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
352, 0x78ecb97bb3f864cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
353, 0x3c4ffd069a014d38,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
354, 0xf8d5073a1e09b4d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
355, 0x8717e854f9faef23,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
356, 0xfbcc5478d8d0ad7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
357, 0xd3cd8b233ca274ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
358, 0x8bd8f11f79beb265,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
359, 0xf64498a832d8fd0e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
360, 0xb01bba75112131ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
361, 0x55572445a7869781,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
362, 0x7b56622f18cb3d7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
363, 0x7f192c9e075bdb83,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
364, 0xd9a112f836b83ff3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
365, 0x68673b37269653dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
366, 0xe46a9433fb6a0879,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
367, 0x127d756ca4779001,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
368, 0xc1378e8b1e8eab94,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
369, 0x1006edb0f51d078c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
370, 0xc6dd53961232d926,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
371, 0x9a4aeef44038256d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
372, 0xd357f4fa652d4f5f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
373, 0x59f3d2cc3378598,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
374, 0xe76e6207a824a7fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
375, 0x5fc5e33712ceffef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
376, 0x77d24aeb0ccb1adc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
377, 0x5be4b2826805659e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
378, 0x257c69d787e64634,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
379, 0x58dd52ca6bc727b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
380, 0x3ab997767235ea33,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
381, 0x986a2a7a966fad14,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
382, 0xc900f8b27761dcc4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
383, 0x44991bdb13795700,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
384, 0xe5c145a4fe733b2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
385, 0x56f041b56bffe0d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
386, 0x5779c4fef8067996,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
387, 0xa0fe8748e829532d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
388, 0x840c1277d78d9dd4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
389, 0x37ebcb315432acbc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
390, 0xf4bc8738433ba3be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
391, 0x8b122993f2e10062,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
392, 0xe1fe8481f2681ed5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
393, 0x8e23f1630d9f494a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
394, 0xda24661a01b7d0b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
395, 0x7a02942a179cee36,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
396, 0xf1e08a3c09b71ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
397, 0x3dec2cc7ee0bd8fd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
398, 0x1f3e480113d805d4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
399, 0xc061b973ad4e3f2c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
400, 0x6bea750f17a66836,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
401, 0xbc2add72eac84c25,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
402, 0xcff058d3f97934ca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
403, 0x54ccc30987778ec2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
404, 0x93449ec1e1469558,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
405, 0xe2ff369eb0c6836,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
406, 0x41c2df2d63bf8e55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
407, 0xf9302629b6c71be2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
408, 0xdd30376b8e5ab29a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
409, 0x12db9e04f911d754,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
410, 0x8d03d6cd359f1b97,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
411, 0xe15956511abf1cee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
412, 0x9b68e10e2c2fd940,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
413, 0x2e28de6491c1ce53,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
414, 0x52b329b72d0c109d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
415, 0xc2c0b115f9da2a60,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
416, 0x6ca084105271bbff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
417, 0x49b92b8676058c1e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
418, 0x767fc92a70f7e5a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
419, 0x87ba4ed4b65a6aa0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
420, 0xf70b052e0a3975e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
421, 0x3e925c3306db9eec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
422, 0x43253f1d96ac9513,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
423, 0xe3e04f1a1ea454c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
424, 0x763e3f4cc81ba0c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
425, 0x2a2721ac69265705,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
426, 0xdf3b0ac6416ea214,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
427, 0xa6a6b57450f3e000,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
428, 0xc3d3b1ac7dbfe6ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
429, 0xb66e5e6f7d2e4ec0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
430, 0x43c65296f98f0f04,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
431, 0xdb0f6e3ff974d842,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
432, 0x3d6b48e02ebb203b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
433, 0xd74674ebf09d8f27,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
434, 0xbe65243c58fc1200,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
435, 0x55eb210a68d42625,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
436, 0x87badab097dbe883,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
437, 0xada3fda85a53824f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
438, 0xef2791e8f48cd37a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
439, 0x3fe7fceb927a641a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
440, 0xd3bffd3ff031ac78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
441, 0xb94efe03da4d18fb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
442, 0x162a0ad8da65ea68,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
443, 0x300f234ef5b7e4a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
444, 0xa2a8b4c77024e4fb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
445, 0x5950f095ddd7b109,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
446, 0xded66dd2b1bb02ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
447, 0x8ec24b7fa509bcb6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
448, 0x9bede53d924bdad6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
449, 0xa9c3f46423be1930,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
450, 0x6dfc90597f8de8b4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
451, 0xb7419ebc65b434f0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
452, 0xa6596949238f58b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
453, 0x966cbade640829b8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
454, 0x58c74877bdcbf65e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
455, 0xaa103b8f89b0c453,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
456, 0x219f0a86e41179a4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
457, 0x90f534fc06ddc57f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
458, 0x8db7cdd644f1affa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
459, 0x38f91de0167127ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
460, 0xdcd2a65e4df43daa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
461, 0x3e04f34a7e01f834,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
462, 0x5b237eea68007768,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
463, 0x7ff4d2b015921768,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
464, 0xf786b286549d3d51,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
465, 0xaefa053fc2c3884c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
466, 0x8e6a8ff381515d36,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
467, 0x35b94f3d0a1fce3c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
468, 0x165266d19e9abb64,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
469, 0x1deb5caa5f9d8076,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
470, 0x13ab91290c7cfe9d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
471, 0x3651ca9856be3e05,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
472, 0xe7b705f6e9cccc19,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
473, 0xd6e7f79668c127ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
474, 0xa9faf37154896f92,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
475, 0x89fbf190603e0ab1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
476, 0xb34d155a86f942d0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
477, 0xb2d4400a78bfdd76,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
478, 0x7c0946aca8cfb3f0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
479, 0x7492771591c9d0e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
480, 0xd084d95c5ca2eb28,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
481, 0xb18d12bd3a6023e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
482, 0xea217ed7b864d80b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
483, 0xe52f69a755dd5c6f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
484, 0x127133993d81c4aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
485, 0xe07188fcf1670bfb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
486, 0x178fbfe668e4661d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
487, 0x1c9ee14bb0cda154,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
488, 0x8d043b96b6668f98,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
489, 0xbc858986ec96ca2b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
490, 0x7660f779d528b6b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
491, 0xd448c6a1f74ae1d3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
492, 0x178e122cfc2a6862,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
493, 0x236f000abaf2d23b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
494, 0x171b27f3f0921915,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
495, 0x4c3ff07652f50a70,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
496, 0x18663e5e7d3a66ca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
497, 0xb38c97946c750cc9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
498, 0xc5031aae6f78f909,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
499, 0x4d1514e2925e95c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
500, 0x4c2184a741dabfbb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
501, 0xfd410364edf77182,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
502, 0xc228157f863ee873,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
503, 0x9856fdc735cc09fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
504, 0x660496cd1e41d60e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
505, 0x2edf1d7e01954c32,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
506, 0xd32e94639bdd98cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
507, 0x8e153f48709a77d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
508, 0x89357f332d2d6561,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
509, 0x1840d512c97085e6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
510, 0x2f18d035c9e26a85,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
511, 0x77b88b1448b26d5b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
512, 0xc1ca6ef4cdae0799,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
513, 0xcc203f9e4508165f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
514, 0xeaf762fbc9e0cbbe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
515, 0xc070c687f3c4a290,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
516, 0xd49ed321068d5c15,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
517, 0x84a55eec17ee64ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
518, 0x4d8ee685298a8871,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
519, 0x9ff5f17d7e029793,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
520, 0x791d7d0d62e46302,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
521, 0xab218b9114e22bc6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
522, 0x4902b7ab3f7119a7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
523, 0x694930f2e29b049e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
524, 0x1a3c90650848999f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
525, 0x79f1b9d8499c932b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
526, 0xfacb6d3d55e3c92f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
527, 0x8fd8b4f25a5da9f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
528, 0xd037dcc3a7e62ae7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
529, 0xfecf57300d8f84f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
530, 0x32079b1e1dc12d48,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
531, 0xe5f8f1e62b288f54,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
532, 0x97feba3a9c108894,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
533, 0xd279a51e1899a9a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
534, 0xd68eea8e8e363fa8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
535, 0x7394cf2deeca9386,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
536, 0x5f70b0c80f1dbf10,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
537, 0x8d646916ed40462,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
538, 0xd253bb1c8a12bbb6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
539, 0x38f399a821fbd73e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
540, 0x947523a26333ac90,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
541, 0xb52e90affbc52a37,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
542, 0xcf899cd964654da4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
543, 0xdf66ae9cca8d99e7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
544, 0x6051478e57c21b6a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
545, 0xffa7dc975af3c1da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
546, 0x195c7bff2d1a8f5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
547, 0x64f12b6575cf984d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
548, 0x536034cb842cf9e1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
549, 0x180f247ce5bbfad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
550, 0x8ced45081b134867,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
551, 0x532bbfdf426710f3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
552, 0x4747933e74c4f54d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
553, 0x197a890dc4793401,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
554, 0x76c7cc2bd42fae2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
555, 0xdabfd67f69675dd0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
556, 0x85c690a68cdb3197,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
557, 0xe482cec89ce8f92,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
558, 0x20bc9fb7797011b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
559, 0x76dc85a2185782ad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
560, 0x3df37c164422117a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
561, 0x99211f5d231e0ab0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
562, 0xef7fd794a0a91f4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
563, 0x419577151915f5fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
564, 0x3ce14a0a7135dae3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
565, 0x389b57598a075d6a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
566, 0x8cc2a9d51b5af9aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
567, 0xe80a9beffbd13f13,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
568, 0x65e96b22ea8a54d8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
569, 0x79f38c4164138ede,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
570, 0xd1955846cba03d81,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
571, 0x60359fe58e4f26d6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
572, 0x4ea724f585f8d13e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
573, 0x316dfdbadc801a3c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
574, 0x20aa29b7c6dd66fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
575, 0x65eaf83a6a008caa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
576, 0x407000aff1b9e8cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
577, 0xb4d49bfb2b268c40,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
578, 0xd4e6fe8a7a0f14a9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
579, 0xe34afef924e8f58e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
580, 0xe377b0c891844824,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
581, 0x29c2e20c112d30c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
582, 0x906aad1fe0c18a95,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
583, 0x308385f0efbb6474,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
584, 0xf23900481bf70445,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
585, 0xfdfe3ade7f937a55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
586, 0xf37aae71c33c4f97,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
587, 0x1c81e3775a8bed85,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
588, 0x7eb5013882ce35ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
589, 0x37a1c1692495818d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
590, 0x3f90ae118622a0ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
591, 0x58e4fe6fea29b037,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
592, 0xd10ff1d269808825,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
593, 0xbce30edb60c21bba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
594, 0x123732329afd6fee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
595, 0x429b4059f797d840,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
596, 0x421166568a8c4be1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
597, 0x88f895c424c1bd7f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
598, 0x2adaf7a7b9f781cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
599, 0xa425644b26cb698,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
600, 0x8cc44d2486cc5743,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
601, 0xdb9f357a33abf6ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
602, 0x1a57c4ea77a4d70c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
603, 0x1dea29be75239e44,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
604, 0x463141a137121a06,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
605, 0x8fecfbbe0b8a9517,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
606, 0x92c83984b3566123,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
