seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
303, 0xb62400211ee489a8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
304, 0x91abadaaa3bbe67c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
305, 0xd371eeb91deb42bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
306, 0x883bab35cbd2b6e5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
307, 0xd030c3d9411a9041,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
308, 0xff3c110a858ff000,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
309, 0x59bdf5ca47d0bde7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
310, 0x2bc80fa3cdba1853,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
311, 0x6444ccb652662cb8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
312, 0xc0c7e256b9e90339,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
313, 0x70714ea9c9d72302,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
314, 0x96a0142f9d897d27,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
315, 0x209a9097c5a91ef7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
316, 0xb9e33afc5171e009,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
317, 0x47b37af433a58d40,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
318, 0x30cc4ffbfa831d26,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
319, 0xdcea4a85ff815466,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
320, 0x907d5bd027f2e5cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
321, 0x7c081f6852e04a4b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
322, 0xe61950749c1d502b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
323, 0x1604e937ee69834a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
324, 0xb2372d952dd25309,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
325, 0x53f6a5b834c72577,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
326, 0x2ce7a74395e0b694,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
327, 0xacbf9ab4fe91f225,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
328, 0x5ce1e63d3a2bb90f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
329, 0x54740da3a5ed139b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
330, 0xf194ddb39f29880b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
331, 0x3305374f5d8ec08b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
332, 0x831dd0164927ff4a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
333, 0x625baa78e4458cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
334, 0x29d27dc0a4a71152,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
335, 0xe227bae9a1401034,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
336, 0xca0c209831846b2b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
337, 0x8e8cc54b08b5a411,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
338, 0x38f2b4acaac27db6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
339, 0x8ec88baac814e86b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
340, 0x31c08e46b007bde,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
341, 0xb686c02722794c09,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
342, 0xb77cf8fc682e3907,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
343, 0xa56334e7f606f4b2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
344, 0x9c80b127bddd5f4f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
345, 0x12df14834cd858bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
346, 0x3f14762a9cf5fb9f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
347, 0x930a70941ef5779e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
348, 0x64e96c849c30c080,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
349, 0xfdf53bfba1300484,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
350, 0xec7a9363c21bc616,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
351, 0x26e9fd6a115ecb47,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
352, 0x9707a84b5bc77fbb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
353, 0xb23b2737b20d5903,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
354, 0x22f4825ae80f6501,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
355, 0x500644b12be6a01b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
356, 0xb746645b2af082db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
357, 0xe6af051f697892f8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
358, 0x577c724248a1cfc6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
359, 0x3d2b6a434c84eed3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
360, 0xd260f5efd7328314,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
361, 0x95c16cc84bb3f55c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
362, 0x7a01b2e4e0e80ca7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
363, 0x41930c3ce70a0935,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
364, 0x1299bccf39d4e110,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
365, 0x494883ba1a8a87f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
366, 0x9478ecfe2d918e60,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
367, 0x30ec9a5670cda8af,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
368, 0xf9bc877e833e2b99,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
369, 0x1b83a0acfbb4a8db,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
370, 0x73bc1740c0d18880,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
371, 0x65086ca9773cb3e1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
372, 0x3b78c3ccd63cff2e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
373, 0xbfae748795acfb31,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
374, 0xa4c9d5d56a15ba20,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
375, 0xb9cb41721e52b71e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
376, 0x1532f15d4dc47748,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
377, 0x5a4d647a4b9ee632,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
378, 0x8513c7c5a50898d9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
379, 0x6d3d98ccd5461b2e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
380, 0xa65e99be2fe98d6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
381, 0x31abc8855334a0e5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
382, 0xf1ed22a661dca5b8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
383, 0x299e2b63229e03be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
384, 0xda201a06687bce48,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
385, 0xd27794b302142c55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
386, 0x642bd3e1c7898a9d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
387, 0x777f1ff00afa1a87,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
388, 0xd2f1c84fb3877baa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
389, 0xae417583289191fd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
390, 0xd641f1d88e0e2d55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
391, 0xc1f1d98fb5d18ebf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
392, 0xb0f72aecdadce97b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
393, 0xe9b8abc764f6018a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
394, 0xd2a37cff8e890594,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
395, 0x2dd70d631a528771,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
396, 0xbf8ba0478c18e336,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
397, 0x1630bf47f372ce0a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
398, 0x6d04ea20dc3f46b8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
399, 0x6591881bf34337f2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
400, 0x33c149c7eb5b4103,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
401, 0xf01a8c9857c86748,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
402, 0x184348cdfc16d215,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
403, 0x141168b253d2ed7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
404, 0x52aaf012ef50a6f1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
405, 0xfda1722387e16f4c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
406, 0x43c30f57d6c038fa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
407, 0xd4a8611f5f96d214,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
408, 0x2c512ce17e987f2c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
409, 0x961ce450f0fa2822,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
410, 0xf55a506ec6cea9cd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
411, 0xb76d694d9c7f5ef6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
412, 0xfb029216dbd8e988,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
413, 0x93162501896a0081,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
414, 0xfbbbd2c5ab300f5c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
415, 0xd648b6da7387d491,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
416, 0xc73b4697471d9d98,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
417, 0xe37412bf1c93ee76,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
418, 0xa1a96d96570e6637,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
419, 0x5b3ab4f82428f65c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
420, 0x873d849b188aa36f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
421, 0x39fbee0ffc9fa9ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
422, 0xc70d21b744d677fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
423, 0x2b8a43c23043d209,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
424, 0x93c33eaa37370d16,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
425, 0x8930ac1880f2b0ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
426, 0xac01d27707036af0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
427, 0xc2af3fee504343a0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
428, 0x1c1dae2ad5535d97,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
429, 0x9ffc21804b76a480,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
430, 0x69f903412cc13563,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
431, 0x9d3c4e2759a0c47d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
432, 0xb1a8f894be6302b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
433, 0x95e1fd7951479506,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
434, 0xbb9e6c03cd4ae8e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
435, 0x85206010c9b737cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
436, 0x767e813694d6238c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
437, 0x4969af329ccbb30a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
438, 0x3aa9af1075aaea5c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
439, 0xb1ff519e8118a993,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
440, 0xb21a23a3c91180fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
441, 0x320b24582ca3fd88,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
442, 0xf8ca56415fb4e453,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
443, 0xabd0899c07205e77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
444, 0x87fdc7a44b4ad50f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
445, 0xd75744911641a278,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
446, 0x7c8c9a65df6fcb95,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
447, 0x79d785e3c7a5b695,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
448, 0x421e4565ba1f592f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
449, 0x27f87eb2517835cf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
450, 0xb62cc4297441c83e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
451, 0xd817a80ac815ca6d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
452, 0xad84388130df2aa8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
453, 0x5e6b1640452d6ac8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
454, 0x936285e15edce2a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
455, 0x903bccc4969768e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
456, 0xefc2cb7b109d3140,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
457, 0x633e9dfdda2d903a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
458, 0x2a2f3225925678a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
459, 0xe07eac91a27f8547,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
460, 0xe50ced40eda78cb3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
461, 0xc5b22500e1c7441,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
462, 0x32becf61bca3aa72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
463, 0xa2e37c4b30671344,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
464, 0xc9f1c1910f45d544,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
465, 0x9b50333b2dcdf730,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
466, 0x310bfd53a1684b94,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
467, 0x1e1dc21e66ac6455,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
468, 0x81876c2bfb1ed5a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
469, 0xd0c54a3e25eadc7b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
470, 0x3791b6fbbd5c7ba0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
471, 0x133be57356c599fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
472, 0x8d1148eb8e83fdea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
473, 0x311aedba0d8b42cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
474, 0x1142ae52745f94bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
475, 0xc5f4ab2fbde8c4a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
476, 0xd23be827b5b24f6d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
477, 0x65f95194cd122715,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
478, 0x4b48969d73125922,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
479, 0x46f165052b8ff988,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
480, 0x5c689f94b9275ff4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
481, 0x93b03823ff2d536b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
482, 0x871f3775aa4e3523,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
483, 0x5af829f7cc0f66a5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
484, 0xa32e05739cbeac8c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
485, 0xacff1856ddace0fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
486, 0x8eeb5e7f991a5322,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
487, 0x6325c2720e0dbdea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
488, 0x9fb817bc4fdf5200,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
489, 0x9786f0d850e43d78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
490, 0x571f76dd7f9fb77a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
491, 0x4d9e94e181cbc63f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
492, 0x8bb632d3376c547a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
493, 0x9cc26d9efd1c88b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
494, 0x9c5d49579df52b0b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
495, 0x6201abf7e1cda07b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
496, 0x90d68f0c6c884963,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
497, 0xfc5b66188ef7f561,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
498, 0x6d9303cf2e0e0f95,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
499, 0xd7cfcff535f5ed07,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
500, 0x14d1a1228daa4ac6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
501, 0xe00ef5762f66ae50,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
502, 0xf113a79471582978,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
503, 0x430985281785dc7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
504, 0x31914108c206ed5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
505, 0x7ba6707b6419971c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
506, 0x2ec63b033ce112e5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
507, 0xf8bcd36ced3b41e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
508, 0xe5cf908c8010414b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
509, 0xf5ee224b7c703e30,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
510, 0x9a9733af0b12338b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
511, 0x83e18cc00ace34f8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
512, 0xd52cff39e23008b8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
513, 0xa700578136b9c0c5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
514, 0x3fa179d32ac51f99,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
515, 0xef2d5eab6d4ad380,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
516, 0x709024a5abd032df,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
517, 0xc607c7ee349ede87,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
518, 0x803d784e9731eb5f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
519, 0x2ef06f4ba769282d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
520, 0x4bc1dca1e9f07eb9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
521, 0x930c958a7a72f94d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
522, 0x249bc8db2cc7a3bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
523, 0x3845305798f9a5d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
524, 0x6f137eca9ab6f948,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
525, 0xc31f5a963d31bd67,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
526, 0x9d39693d5383626f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
527, 0x52fb41c335a8b98e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
528, 0xb79d1a29a06006ec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
529, 0x7c0926a7a3eda2cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
530, 0xffdf5214406fd53e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
531, 0xc6aa02a7e94282b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
532, 0xd4a4431b4aa301ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
533, 0x4271cc0f9420d3ab,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
534, 0x26fccd7cc7fc2485,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
535, 0x330594bb945b8d5a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
536, 0x6ea8eaad12e5cb8c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
537, 0x831c3467726bede3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
538, 0x31d1eb10017eaa61,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
539, 0xc7aa75e41508f5cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
540, 0xde51810f0cadd0b5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
541, 0x50e5b3e73692f80b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
542, 0x82107ec55636e188,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
543, 0x9828ef175d843ab4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
544, 0xb8edc6a860dd421e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
545, 0x25c0c138fd537ac3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
546, 0x47e72a771e8eb563,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
547, 0xbb0f8c5333f4a2cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
548, 0x91750d2fb9b2d479,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
549, 0xe662d8f6fe38df36,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
550, 0x72a6d879fb5619f0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
551, 0x6817c7878dcbf077,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
552, 0x4e7741cb484661e8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
553, 0x3b3b3ba0be5711bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
554, 0xa6989f5d25868765,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
555, 0x43c276398997e4e0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
556, 0xdcbe16a94da28870,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
557, 0x454936980a699c99,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
558, 0xac614bfa8f0266c6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
559, 0x9174841392e213d5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
560, 0xa0e2acffc5fc9d1f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
561, 0xe53a08a7a0e6521a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
562, 0x2b845cf7c24172e0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
563, 0x265a4fc5f7adec0d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
564, 0x1f34fbe5f1e49420,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
565, 0x139181f6fb647f20,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
566, 0x88c35d46e2fcd05e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
567, 0x2a6d5b55903c0459,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
568, 0xcea28eb621ad7bf1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
569, 0x5c9cdc13e7aaa30,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
570, 0x5fe63e14746e7103,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
571, 0x7923e53d73835db9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
572, 0x376e661210bf1b06,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
573, 0x5b1cab85450efdd5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
574, 0x3908dc096c70b452,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
575, 0x4825e303cd1f396f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
576, 0xed476bfd702957c3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
577, 0x6acc013aff5db743,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
578, 0x62c80b776343d488,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
579, 0x9c75edcd5b012697,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
580, 0xaa053362a3b9770a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
581, 0xa907e236c7c07e94,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
582, 0x15b2c380451692c0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
583, 0x94f79142697bd61f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
584, 0xbc657d31ea98d44f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
585, 0xcbaa5e52517a1f5e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
586, 0x96aa2e44a7c4a03f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
587, 0x216d3c66db2b515d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
588, 0x157001807e3ca88a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
589, 0x52b3a596bdd3859a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
590, 0xed747e7fc5e3adac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
591, 0x78fd765ddb2c448d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
592, 0xe53dc7299ed8614e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
593, 0x75ad41fb1d7a790a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
594, 0xc14f6b944b0e6cb1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
595, 0x7c314b69fce3df1c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
596, 0xb56d82eb740d7abc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
597, 0x5132a93c41251fdb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
598, 0xe3ce35bd2a82f958,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
599, 0x440571a981c722f2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
600, 0x194cdfd9f186bc9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
601, 0xb89e522a5db00939,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
602, 0xad35f339f68df3c8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
603, 0xa82ab18420322293,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
604, 0xaffa6df9b72b27c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
605, 0x9615694d23beaa2c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
606, 0x1d82ebe563abad91,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
