seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
303, 0xf0934a98912ffe26,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
304, 0xbe805682c6634d98,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
305, 0xe0e6e2c010012b4f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
306, 0x58c47d475f75976,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
307, 0x358c9a6e646b2b4a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
308, 0x7e7c4ffca5b17ba7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
309, 0x43585c8c9a24a04c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
310, 0x5154ddbcd68d5c2c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
311, 0x4a2b062d3742a5e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
312, 0xca5691191da2b946,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
313, 0x696a542109457466,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
314, 0x9eb5d658a5022ba5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
315, 0x8158cf6b599ab8dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
316, 0x1b95391eaa4af4a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
317, 0x9953e79bd0fc3107,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
318, 0x8639690086748123,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
319, 0x2d35781c287c6842,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
320, 0x393ef0001cd7bc8f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
321, 0xe3a61be8c5f2c22a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
322, 0x5e4ff21b847cc29b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
323, 0x4c9c9389a370eb84,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
324, 0xd43a25a8fc3635fa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
325, 0xf6790e4a85385508,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
326, 0x37edf0c81cb95e1d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
327, 0x52db00d6e6e79af8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
328, 0x3b202bceeb7f096,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
329, 0x2a164a1c776136bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
330, 0x73e03ee3fd80fd1b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
331, 0xd2c58c0746b8d858,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
332, 0x2ed2cb0038153d22,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
333, 0x98996d0fc8ceeacc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
334, 0xa4ed0589936b37f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
335, 0x5f61cf41a6d2c172,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
336, 0xa6d4afb538c110d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
337, 0xe85834541baadf1a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
338, 0x4c8967107fd49212,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
339, 0x49bafb762ab1a8c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
340, 0x45d540e2a834bf17,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
341, 0x1c0ec8b4ed671dac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
342, 0x3d503ce2c83fe883,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
343, 0x437bfffd95f42022,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
344, 0xc82d1e3d5c2bc8d2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
345, 0x7a0a9cbfcb0d3f24,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
346, 0xc0a4f00251b7a3be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
347, 0xb5be24e74bb6a1c6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
348, 0xa3104b94b57545b1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
349, 0x86de7d0c4b97b361,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
350, 0x879c1483f26538a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
351, 0xd74c87557f6accfb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
352, 0x2f9be40dbf0fe8a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
353, 0x445a93398f608d89,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
354, 0x7b3cb8a7211d7fdc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
355, 0xe86cc51290d031e7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
356, 0x33ef3594052ad79f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
357, 0xc61911d241dbb590,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
358, 0x37cccb0c0e3de461,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
359, 0xb75259124080b48b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
360, 0xd81e8961beb4abe5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
361, 0xf4542deb84a754e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
362, 0x6ea036d00385f02e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
363, 0xa7b60b0ac3b88681,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
364, 0x108a6c36ca30baf5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
365, 0x4a2adc5bbfe2bf07,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
366, 0x4079501f892a5342,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
367, 0x55e113963c5448f0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
368, 0x8019ff4903b37242,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
369, 0x109c6dcdb7ec6618,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
370, 0x1239ac50944da450,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
371, 0xe1399c7f94c651c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
372, 0x5a6bbbae388d365a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
373, 0x4d72be57b8810929,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
374, 0x3f067df24384e1fb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
375, 0x4f8b9e0f7f6c7be,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
376, 0x202492c342a3b08,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
377, 0x250753192af93a3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
378, 0xfba1159d9de2cb8e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
379, 0xba964497ab05505c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
380, 0x1329ec5d8a709dca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
381, 0x32927cacb6cd22bb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
382, 0x6b4d7db904187d56,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
383, 0xe76adccf8e841e02,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
384, 0x8c4bf4b6a788202,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
385, 0x3013a3b409831651,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
386, 0x7427d125c475412f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
387, 0x84dcc4bb2bf43202,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
388, 0x117526f1101372a5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
389, 0xfe95d64b8984bd72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
390, 0x524e129934cc55c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
391, 0xc3db4b0418c36d30,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
392, 0xe1cb2047e9c19f7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
393, 0xea43d6c8d8982795,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
394, 0xe80ac8a37df89ed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
395, 0xfecc2104329ed306,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
396, 0xa5c38aac9c1d51ea,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
397, 0x3abe5d1c01e4fe17,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
398, 0x717a805d97fcc7ac,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
399, 0x94441f8207a1fb78,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
400, 0x22d7869c5f002607,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
401, 0x349e899f28c3a1b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
402, 0x5639950cdea92b75,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
403, 0x7e08450497c375b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
404, 0x94bf898b475d211d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
405, 0x75c761a402375104,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
406, 0x1930920ec9d2a1e7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
407, 0xb774ba1bc6f6e4e2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
408, 0xf715602412e5d900,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
409, 0x87bb995f4a13f0ba,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
410, 0xa3c787868dfa9c8d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
411, 0xa17fd42a5a4f0987,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
412, 0x4a9f7d435242b86,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
413, 0x240364aff88f8aef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
414, 0xe7cd4cf4bf39f144,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
415, 0xd030f313ca4c2692,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
416, 0xc46696f4e03ec1e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
417, 0x22c60f1ec21060b3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
418, 0x16c88058fd68986f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
419, 0x69ca448e8e6bde3f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
420, 0x3466c2cdec218abd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
421, 0x837ac4d05e6b117d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
422, 0x911210e154690191,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
423, 0x9ece851d6fa358b7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
424, 0x42f79cb0c45e7897,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
425, 0xbf7583babd7c499b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
426, 0x2059fe8031c6e0b9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
427, 0xabbec8fc00f7e51d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
428, 0x88809d86a3a256e1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
429, 0xd36056df829fdcb5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
430, 0x515632b6cb914c64,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
431, 0xba76d06c2558874,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
432, 0x632c54ca4214d253,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
433, 0xadec487adf2cb215,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
434, 0x521e663e1940513d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
435, 0xb1b638b548806694,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
436, 0xbe2d5bfbe57d2c72,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
437, 0x8b89e7719db02f7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
438, 0x90ba5281c1d56e63,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
439, 0x899e1b92fceea102,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
440, 0xf90d918e15182fa6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
441, 0x94a489ce96c948c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
442, 0xad34db453517fcd4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
443, 0xc5264eb2de15930f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
444, 0x101b4e6603a21cee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
445, 0xef9b6258d6e85fff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
446, 0x6075c7d6c048bd7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
447, 0x6f03232c64e438aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
448, 0x18c983d7105ee469,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
449, 0x3ffc23f5c1375879,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
450, 0xbc1b4a00afb1f9f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
451, 0x5afa6b2bb8c6b46e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
452, 0xe7fce4af2f2c152a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
453, 0x5b00ab5c4b3982c7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
454, 0x2d4b0c9c0eb4bd0c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
455, 0x61d926270642f1f2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
456, 0x7219c485c23a2377,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
457, 0x7e471c752fecd895,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
458, 0x23c4d30a4d17ba1f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
459, 0x65cb277fe565ca22,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
460, 0xcbb56ed9c701363b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
461, 0xfd04ab3a6eba8282,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
462, 0x19c9e5c8bab38500,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
463, 0xea4c15227676b65b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
464, 0x20f3412606c8da6f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
465, 0xb06782d3bf61a239,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
466, 0xf96e02d5276a9a31,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
467, 0x835d256b42aa52a6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
468, 0x25b09151747f39c1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
469, 0x64507386e1103eda,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
470, 0x51cbc05716ef88e4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
471, 0x998cd9b7989e81cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
472, 0x9d7115416bec28d1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
473, 0xc992ca39de97906b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
474, 0xd571e6f7ca598214,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
475, 0xafc7fb6ccd9abbf8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
476, 0x88ef456febff7bf4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
477, 0xdbe87ccc55b157d2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
478, 0xaab95e405f8a4f6d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
479, 0xad586a385e74af4f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
480, 0x23cd15225c8485aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
481, 0x370940bf47900ac7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
482, 0xefd6afda1a4b0ead,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
483, 0x9cb1a4c90993dd7a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
484, 0xff7893e8b2f70b11,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
485, 0xb09e1807c0638e8e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
486, 0xb10915dcb4978f74,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
487, 0x88212ab0051a85eb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
488, 0x7af41b76e1ec793f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
489, 0x2e5c486406d3fefd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
490, 0xebe54eff67f513cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
491, 0xab6c90d0876a79b8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
492, 0x224df82f93fe9089,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
493, 0xc51c1ce053dc9cd2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
494, 0x5ef35a4d8a633ee7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
495, 0x4aca033459c2585f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
496, 0xd066932c6eefb23d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
497, 0x5309768aab9a7591,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
498, 0xa2a3e33823df37f9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
499, 0xcec77ff6a359ee9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
500, 0x784dc62d999d3483,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
501, 0x84e789fb8acc985d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
502, 0xd590237e86aa60f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
503, 0x737e2ffe1c8ad600,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
504, 0xc019c3a39a99eab8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
505, 0x6a39e9836964c516,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
506, 0xe0fe43129535d9da,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
507, 0xdfc5f603d639d4de,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
508, 0x7b9a7d048a9c03b6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
509, 0xbb5aa520faa27fdd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
510, 0x2a09b4200f398fa2,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
511, 0x38cc88107904064e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
512, 0xa9a90d0b2d92bb25,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
513, 0x9419762f87e987e3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
514, 0x1a52c525153dedcd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
515, 0xc26d9973dd65ae99,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
516, 0x8e89bd9d0dc6e6a1,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
517, 0x2f30868dc01bfb53,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
518, 0x20f09d99b46501c4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
519, 0x78b468a563b8f1e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
520, 0xcccf34b0b6c380c7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
521, 0xf554e7dc815297e6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
522, 0x332a585cfb4a50ef,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
523, 0xa9fb64a2b6da41d7,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
524, 0xdcd2a5a337391ce0,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
525, 0x8a9bd3e324c6463d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
526, 0x9f4487d725503bdd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
527, 0xf72282d82f1d0ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
528, 0x308f4160abb72d42,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
529, 0x648de1db3a601b08,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
530, 0x36cab5192e7ebd39,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
531, 0x7975fbe4ab6a1c66,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
532, 0xd515b4d72243864e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
533, 0x43a568f8b915e895,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
534, 0x15fa9f2057bdb91d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
535, 0x7a43858ef7a222dc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
536, 0x17b4a9175ac074fe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
537, 0xa932c833b8d0f8f8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
538, 0x1d2db93a9a587678,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
539, 0x98abd1d146124d27,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
540, 0xf0ab0431671740aa,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
541, 0xa9d182467540ad33,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
542, 0x41c8a6cfc331b7fc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
543, 0xa52c6bd0fcd1d228,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
544, 0x2773c29a34dc6fa3,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
545, 0x3098230746fc1f37,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
546, 0xd63311bb4f23fabe,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
547, 0x6712bf530cd2faec,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
548, 0x342e8f342e42c4dd,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
549, 0xfbd83331851cdcad,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
550, 0xe903be1361bbc34d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
551, 0xd94372e5077e3ef9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
552, 0x95aaa234f194bd8,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
553, 0x20c0c8fb11e27538,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
554, 0xfaf47dc90462b30b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
555, 0x8ddc6d144147682a,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
556, 0xf626833fd926af55,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
557, 0x5df93c34290d1793,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
558, 0xb06a903e6e9fca5e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
559, 0x10c792dc851d77ca,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
560, 0xd9b1b817b18e56cb,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
561, 0x3a81730c408eb408,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
562, 0x65052c04a8d4b63c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
563, 0x3328546598e33742,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
564, 0xeca44a13f62d156d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
565, 0x69f83d1d86b20170,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
566, 0x937764200412027d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
567, 0xc57eb1b58df0f191,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
568, 0xa1c7d67dce81bc41,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
569, 0x8e709c59a6a579ce,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
570, 0x776a2f5155d46c70,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
571, 0xd92906fbbc373aa5,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
572, 0xe97ad478a2a98bf6,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
573, 0xc296c8819ac815f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
574, 0x613ede67ba70e93e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
575, 0xe145222498f99cde,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
576, 0xafcdfa7a3c1cf9bf,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
577, 0x1c89252176db670d,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
578, 0xad245eda5c0865ff,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
579, 0x249463d3053eb917,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
580, 0xc9be16d337517c0b,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
581, 0xefcc82bf67b8f731,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
582, 0x1e01577d029e0d00,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
583, 0xad9c24b2a4f3d418,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
584, 0xed2cceb510db4d0f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
585, 0xbddadcdb92400c70,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
586, 0x67d6b0476ef82186,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
587, 0xbc7662ff7bf19f73,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
588, 0x9d94452a729e6e92,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
589, 0x6b278d8594f55428,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
590, 0x6c4b31cceb1b2109,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
591, 0xccc6c3a726701e9,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
592, 0x6bc28ece07df8925,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
593, 0xc0422b7bf150ccc4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
594, 0xab7158f044e73479,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
595, 0xdf3347546d9ed83f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
596, 0x3b3235a02c70dff4,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
597, 0x2551c49c14ea8d77,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
598, 0xee2f7f5bb3cc228e,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
599, 0x39b87bfe8c882d39,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
600, 0x7dd420fad380b51c,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
601, 0xffe64976af093f96,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
602, 0x4a4f48dc6e7eaa5f,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
603, 0x85f2514d32fdc8cc,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
604, 0x1ab1215fd7f94801,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
605, 0x4cd1200fc795b774,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
606, 0xcf8af463a38942ee,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
607, 0x319caa7ce3022721,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
