Data_sprzedazy,URL_logo_wystawcy,Ogólny kontakt firmy,Opis_en,Status,www,Numer_stoiska,NIP,Nazwa_wystawcy,Opis_pl
,https://www4.pwe-expoplanner.com/sklep/img/logo/80262.jpg,,"Central Macedonia is Greece’s most visited Region, known for the legendary history and the magnificent landscapes. Central Macedonia is also Greece’s first Region in agri-food products exports. Our outstanding brand, the “Macedonian Cuisine”, is prepared with top quality and nutrition value ingredients produced in Central Macedonia, Greece.",Sprzedane (Agenci),https://www.pkm.gov.gr,C5.01,,REGION OF CENTRAL MACEDONIA,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/80281.jpg,,"BEGAS AGRO SA is a rice industry based in Halastra, Greece. We process and export approximately 30,000 tons of Greek origin rice,from a plethora of varieties. Our products include: - Medium Grain Rice - Long Grain Rice - Risotto Rice - Parboiled Rice- Camolino Rice - Brown Rice - Broken 100% White and Parboiled Rice",Sprzedane (Agenci),https://www.begasagro.gr/,C5.01,,Begas Agro,"BEGAS AGRO SA to firma z branży ryżowej z siedzibą w Halastra w Grecji. Przetwarzamy i eksportujemy około 30 000 ton ryżu pochodzącego z Grecji,z wielu odmian. Nasze produkty obejmują: - Ryż średnioziarnisty - Ryż długoziarnisty - Ryż risotto - Ryż parboiled - Ryż Camolino - Ryż brązowy - Ryż łamany 100% biały i parboiled"
,https://www4.pwe-expoplanner.com/sklep/img/logo/80282.jpg,,The First Agricultural Cooperative of Chalastra was founded in 1917 and is one of the first and biggest in Greece. Every year we gather  and manage 50.000 mt of rice that it is released on the greek market and other markets abroad.,Sprzedane (Agenci),HTTP://www.chalastrarice.gr,C5.01,,FIRST AGRICULTURAL COOPERATIVE OF RICE PRODUCERS OF CHALASTRA,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/80284.jpg,,"FOOD FORUM is a Greek company that produces a variety of antipasti delicacies –appetizers such as stuffed peppers with cheese (cherry, bell, green long pepper, honey pepper), stuffed vegetables  (mushrooms, artichokes) etc. Also, Greek olives, green Halkidiki , Kalamon, whole, pitted and stuffed. Our products are exported to many different countries. Our philosophy is based on the combination of quality and   innovation   in order to satisfy the consumer’s needs by offering products of high quality. We adjust the traditional flavors and the traditional way of preserving food, such as pickled peppers, to the modern eating habits.  Our company is certified according to FSSC 22000, ISO 22000, ISO/TS 22002-1.",Sprzedane (Agenci),http://ff@food-forum.gr,C5.01,,KARKALIS N. VAIOS,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/80286.jpg,,"It takes time to create this exceptional wine. A wine steeped in timeless monastic tradition, handcrafted in limited quantities, with love and devotion by the monks of Hilandar. With grapes grown on vines dating back to the foundation of the Holy Monastery of Hilandaron the sacred mountain of Mount Athos in 1198.And it takes time to enjoy this exceptional wine but it’s time well spent",Sprzedane (Agenci),HTTP://www.hilandarwines.com,C5.01,,Holy Monastery of Hilandar,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/80287.jpg,,"KRONOS SA is a canned fruit industry situated in Northen Greece. We are an 100% export company, covering 95 countries worldwide,  with constant expansion into new markets. Leader in the Greek fruit canning industry and one of the top worldwide. We produce:  Peaches: halves, slices, and dices  Peeled Apricots: halves  Fruit Cocktail  Pear: halves and dices All products can be packed in all types of syrup, as well as in juices and water packs. Also we can provide:   Fruit Puree: Peach, Apricot, Pear, Apple puree concentrate, Brix 30/32 and 10/12  Aseptic: Peach dices, Apricot halves for industrial use  Our new product: Olives and fruits in plastic cups of 124ml",Sprzedane (Agenci),https://www.kronos.com.gr/preload,C5.01,,KRONOS SA,"Jesteśmy KRONOS SA, przemysł przetwórstwa owoców w puszkach zlokalizowany w północnej Grecji. Jesteśmy firmą w 100% eksportową, dostarczającą nasze produkty do 95 krajów na całym świecie, z ciągłą ekspansją na nowe rynki. Lider w greckim przemyśle konserwowania owoców i jeden z czołowych producentów na świecie. Produkujemy: • Brzoskwinie: połówki, plastry i kostka • Obrane morele: połówki • Mieszanka owocowa • Gruszki: połówki i kostka Wszystkie produkty mogą być pakowane w różne rodzaje syropów, a także w soki i wodę. Oferujemy również: • Przeciery owocowe: brzoskwiniowy, morelowy, gruszkowy, jabłkowy (Brix 30/32 i 10/12) • Produkty aseptyczne: kostka brzoskwiniowa, połówki moreli do zastosowań przemysłowych • Nasz nowy produkt: oliwki i owoce w plastikowych kubkach o pojemności 124 ml"
,https://www4.pwe-expoplanner.com/sklep/img/logo/80288.jpg,,"MEZAP was established in 1904. In 1950 initiates its first exporting activities in Europe, America, and Australia. In 1967 established in the western suburbs of Thessaloniki – Greece in  self-owned premises, at which it currently remains. Today, after 120 years, MEZAP company holds a notable share of the Greek market, while at the same time it successfully exports 50% of its production to many destinations all over the world.  Mezap SA employs a food safety & quality system according to BRC and ISO 9001, certified by TUV. We produce first class tahini/halva deriving from best sesame seed varieties. In terms of packaging and flavors we have a great variety to suit foodservice retail and industrial users.",Sprzedane (Agenci),http://mezap.gr/,C5.01,,Mezap,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/80289.jpg,,"PARPARAS SA, founded in 1970, is a family owned and international oriented company, specialized in Olives, Pickled Peppers and Canned Vegetables. The company, exporting to more than 50 countries worldwide, has developed its main brand DIMITRA. The DIMITRA product range includes all varieties of Greek olives, pickled peppers, sundried tomatoes, fire roasted red paprika and fire roasted eggplant spread.",Sprzedane (Agenci),https://dimitra-foods.eu,C5.01,,Dimitra Parparas,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/80292.jpg,,"Stalida Extra Virgin Olive Oil is a premium, cold-pressed oil crafted from Koroneiki olives in Veria. With rich aroma, With a harmonious balance of fruity, peppery, and bitter notes. Packed with antioxidants and healthy fats, it enhances salads and Mediterranean dishes. Stalida’s EVOO is a pure, natural treasure from Greece’s sun-drenched groves.",Sprzedane (Agenci),https://www.emag.ro/brands/brand/stalida,C5.01,,NTAMPOSIS & CO,"Stalida Extra Virgin Olive Oil to najwyższej jakości olej tłoczony na zimno, wytwarzany z oliwek Koroneiki w Veria. Z bogatym aromatem, z harmonijną równowagą owocowych, pieprznych i gorzkich nut. Pełen przeciwutleniaczy i zdrowych tłuszczów, wzbogaca sałatki i dania śródziemnomorskie. EVOO Stalida to czysty, naturalny skarb z nasłonecznionych Grecji."
2025-03-26 09:17:39,https://www4.pwe-expoplanner.com/sklep/img/logo/48488.jpg,,,Sprzedane,http://www.tarsmak.pl/,C4.08,8711003184,Tarsmak Prymat spółka z ograniczoną odpowiedzialnością,
,https://www4.pwe-expoplanner.com/sklep/img/logo/25387.png,"1, 11-111, 1, Polska","Greatgastro is a company created with professional gastronomy in mind, providing high-quality spices, marinades, breading, and food packaging. In Poland and across Europe, we support restaurants, pizzerias, catering services, hotels, confectioneries, cafés, and bakeries—not only with top-quality products but also with comprehensive consulting and marketing support.",Sprzedane,https://greatgastro.pl/,C4.08,,GREATGASTRO - Spółka z ograniczoną odpowiedzialnością,"Greatgastro to firma stworzona z myślą o profesjonalnej gastronomii, dostarczająca wysokiej jakości przyprawy, marynaty, panierkę oraz opakowania gastronomiczne. W Polsce i Europie wspieramy lokale gastronomiczne, pizzerie, cateringi, hotele, cukiernie, kawiarnie, piekarnie - nie tylko najlepszymi produktami, ale także kompleksowym doradztwem i wsparciem marketingowym."
2024-12-17 08:24:40,https://www4.pwe-expoplanner.com/sklep/img/logo/50586.jpg,,,Sprzedane (Targi PWE),https://www.wrotapodlasia.pl/,C3.02,5422542016,Urząd Marszałkowski Województwa Podlaskiego,
2025-04-11 14:22:06,https://www4.pwe-expoplanner.com/sklep/img/logo/65812.jpg,,,Sprzedane (Targi PWE),https://aleo.com/pl/firma/bgf-hub-spolka-z-ograniczona-odpowiedzialnoscia,C3.44,9462735255,BGF HUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Sprzedaż hurtowa cukru, czekolady, wyrobów cukierniczych i piekarskich"
2024-05-22 09:24:24,https://www4.pwe-expoplanner.com/sklep/img/logo/8410.jpg,,,Sprzedane (Targi PWE),https://www.vog.pl/,C4.27,9510046336,VOG Polska,"VOG Polska Sp. z o.o. Twój mocny partner w art. spożywczychGwarantujemy najwyższą jakość oferowanych produktów oraz dotrzymanie wszystkich obowiązujących w Polsce przepisów prawa. Tą konsekwentną polityką firmy realizujemy naszą wizję, bycia przedsiębiorstwem odnoszącym sukcesy dzięki naszym markom oraz szczególnemu zaangażowaniu naszych pracowników."
2024-05-07 14:07:10,https://www4.pwe-expoplanner.com/sklep/img/logo/20944.jpg,,,Sprzedane (Targi PWE),http://www.krs-online.com.pl/vlcreate-sp-z-o-o-krs-8417641.html,C3.08,5272798629,Lovare Sp. z o.o.,
2025-02-04 08:47:54,https://www4.pwe-expoplanner.com/sklep/img/logo/15801.jpg,,,Sprzedane,https://orzeszek.com.pl/,C3.07,7311964778,Orzeszek/Przyprawy Twojej Kuchniwied,"Firma Orzeszek od wielu lat  zajmuje się importem, konfekcjonowaniem i sprzedażą produktów z wielu różnych kategorii żywności, ze szczególnym uwzględnieniem produktów ważnych dla zachowania zdrowia konsumentów."
2025-03-14 13:52:40,https://www4.pwe-expoplanner.com/sklep/img/logo/77975.jpg,,,Sprzedane (Dział Prawny),https://tendermeat.pl/,C5.11,5671640019,Tender Meat Sp. z o.o.,"Jesteśmy dostawcą mięs premium na rynku HoReCa od ponad 20 lat. Zawsze najważniejsze dla nas było budowanie trwałych relacji z Klientami. Wieloletnia współpraca oparta na zaufaniu to efekt gwarantowanej przez nas jakości oraz indywidualnego podejścia. Mamy zaszczyt pracować z najlepszymi szefami kuchni w całej Polsce. Są to relacje w większości osobiste, które bardzo sobie cenimy. W zamian za zaufanie odpłacamy pełnym zaangażowaniem w każde zlecenie."
2024-08-02 13:59:43,https://www4.pwe-expoplanner.com/sklep/img/logo/25438.jpg,,"optionally for use on social media Pollena-Aroma is Poland's largest producer of food flavours, fragrances and supplier of high-quality essential oils. For 68 years, we have been honing our skills and competencies to provide you with unique taste and aroma experiences. Since 2017, we have been part of the international TURPAZ Group. Our flavours are widely used in many industries. Among others, we offer flavours for confectionery, dairy, beverages, fatty products, sweet and dry food concentrates, pharmaceutical and cosmetic products.",Sprzedane (Targi PWE),https://pollenaaroma.pl/,C1.32,5240104871,FSZ POLLENA AROMA,"Pollena-Aroma to największy w Polsce producent aromatów spożywczych, kompozycji zapachowych i dostawca wysokiej jakości olejków eterycznych. Od 68 lat szlifujemy nasze umiejętności i kompetencje, by dostarczać Państwu wyjątkowe doświadczenia smakowe i zapachowe. Od 2017 roku jesteśmy częścią międzynarodowej Grupy TURPAZ. Nasze aromaty znajdują szerokie zastosowanie w wielu branżach. Oferujemy m.in. aromaty cukiernicze, mleczarskie, do napojów, wyrobów tłuszczowych, koncentratów spożywczych słodkich i wytrawnych, do produktów farmaceutycznych i kosmetycznych."
2024-05-23 11:42:33,https://www4.pwe-expoplanner.com/sklep/img/logo/50465.jpg,,,Sprzedane (Targi PWE),https://plakiasoliveoil.com/,C3.31,,Plakias Olive Oil,
2025-04-03 13:01:50,https://www4.pwe-expoplanner.com/sklep/img/logo/33138.jpg,,,Sprzedane,https://www.folpol.pl/pl/,C5.25,1231029091,FOLPOL,
2025-01-07 08:58:28,https://www4.pwe-expoplanner.com/sklep/img/logo/24164.jpg,,,Sprzedane (Dział Prawny),https://www.smartwork.pl/,C3.26,8842754100,SMART WORK,
2025-01-17 11:31:06,https://www4.pwe-expoplanner.com/sklep/img/logo/24618.jpg,,,Sprzedane,http://mccs.com.pl,C4.31,9670997508,MCCS Agnieszka Nowicka,
2024-08-16 08:44:24,https://www4.pwe-expoplanner.com/sklep/img/logo/43555.jpg,,,Sprzedane (Targi PWE),https://kemlu.go.id/warsaw/en,C3.12,666666666,Embassy of the Republic of Indonesia,
2025-02-12 07:27:00,https://www4.pwe-expoplanner.com/sklep/img/logo/38202.jpg,,,Sprzedane (Dział Prawny),https://soligrano.pl/,C1.28,7312050508,SOLIGRANO,Zywnosc bio
2025-04-25 13:56:18,,,,Sprzedane,https://brak.pl,C3.84,40203290405,Carnauba,.
2025-01-15 12:05:40,https://www4.pwe-expoplanner.com/sklep/img/logo/51672.jpg,,,Sprzedane (Targi PWE),https://aleo.com/pl/firma/sale-force-four-spolka-z-ograniczona-odpowiedzialnoscia-warszawa,C3.32,5272944864,VSE DOM MEDIOWY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,
2025-04-02 08:02:07,https://www4.pwe-expoplanner.com/sklep/img/logo/78095.jpg,,,Sprzedane,https://www.fitmentor.pl/,C3.86,6252492129,FUNDACJA FITMENTOR,
2024-06-26 12:07:46,https://www4.pwe-expoplanner.com/sklep/img/logo/57202.jpg,,,Sprzedane,https://brak.com,C5.10,0000000000,Andrzej Langer,
2024-10-23 07:14:00,https://www4.pwe-expoplanner.com/sklep/img/logo/64582.jpg,,,Sprzedane,https://www.fikar.cz/,C5.02,CZ25529811,Čokoládovny Fikar,Czekolada
2024-12-05 12:58:30,https://www4.pwe-expoplanner.com/sklep/img/logo/68600.jpg,,,Sprzedane,https://abpfoodgroup.com/,C5.14,,ABP Food Group,
2025-01-13 09:26:18,https://www4.pwe-expoplanner.com/sklep/img/logo/72715.jpg,,,Sprzedane,https://brak@brak.com,C1.01,SK2020210049,Ambasada Republiki Słowackiej,.
2025-02-03 09:12:49,https://www4.pwe-expoplanner.com/sklep/img/logo/74692.jpg,,,Sprzedane,https://rejestr.io/krs/354106/organizacja-producentow-ryb-jesiotrowatych,C1.26,9562269203,Organizacja Producentów Ryb Jesiotrowatych,.
2025-03-03 13:58:36,,,-,Sprzedane (Agenci),https://mp.weixin.qq.com,C3.25,,"Messetop (Beijing)International Business &Exhibition Co.,Ltd",-
,https://www4.pwe-expoplanner.com/sklep/img/logo/79456.jpg,,"Founded in 1999 Qingdao, Qingdao Yilong Packaging Machinery Co., Ltd. is the leading, professional and flexible manufacturer for automatic rotary fill and seal packaging machines. We lead to make and draft the China's national standard GB/T 38501-2007 and Industrial Standard GB/T 38501-2020 for rotary fill and seal packaging machines.",Sprzedane (Agenci),http://www.yilongpackagingmachine.com,C3.25,,"Qingdao Yilong Packaging Machinery Co.,Ltd","Założona w 1999 roku w Qingdao, jesteśmy wiodącym, profesjonalnym i elastycznym producentem automatycznych maszyn do napełniania i zgrzewania. Przyczyniamy się do opracowania krajowej normy Chin GB/T 38501-2007 oraz normy przemysłowej GB/T 38501-2020 dla maszyn do napełniania i zgrzewania."
2024-08-27 11:54:54,https://www4.pwe-expoplanner.com/sklep/img/logo/9330.jpg,,,Sprzedane (Dział Prawny),http://www.swiatprzypraw.eu/,C4.11,1250590115,Świat Przypraw,
2024-12-18 07:57:47,https://www4.pwe-expoplanner.com/sklep/img/logo/4592.jpg,,,Sprzedane,https://ambasadazapachu.pl/,C1.05,7151163123,AG HOUSE,PERFUMY
2024-10-18 07:45:31,https://www4.pwe-expoplanner.com/sklep/img/logo/3524.jpg,,,Sprzedane (Targi PWE),https://galeriakonopi.pl/,C1.22,6482791462,Galeria Konopi,KONOPIA
,https://www4.pwe-expoplanner.com/sklep/img/logo/19385.jpg,"Krajkowo 16a, 09-210, Drobin, Polska",,Sprzedane,https://bejoy.pl/,C1.40b,,Bejoy,"Projektowanie i produkcja opakowań, materiałów poligraficznych i reklamowych oraz wspierających sprzedaż."
2025-02-21 13:35:36,https://www4.pwe-expoplanner.com/sklep/img/logo/7288.jpg,,,Sprzedane (Targi PWE),https://swiezowyciskaj.pl/kontakt/,C4.22,6751712796,VIKLINOVA/ swiezowyciskaj.pl,.
2025-03-17 09:31:22,https://www4.pwe-expoplanner.com/sklep/img/logo/11273.jpg,,,Sprzedane,https://beakbeak.pl/,C4.20,7252291035,Beak Beak,
2025-04-03 07:43:52,,,,Sprzedane (Dział Prawny),https://weed-land.pl/,C3.43c,7282859322,ARH Group,
2024-09-25 09:05:42,https://www4.pwe-expoplanner.com/sklep/img/logo/13484.jpg,,,Sprzedane,https://herbata.sklep.pl/,C1.60a,295562747,English Tea Shop Polska/EWAX cywilna,HERBATY BIO
2024-05-22 12:54:16,https://www4.pwe-expoplanner.com/sklep/img/logo/24341.jpg,,,Sprzedane (Targi PWE),http://dabex.pl/pl/,C1.16,6492307189,Dabex,
2025-03-11 13:51:10,,,,Sprzedane,https://roleski.pl/,C2.23,8732595273,ROLESKI,"Firma Roleski to rodzinne przedsiębiorstwo ze 100% polskim kapitałem, od ponad 40 lat związane z produkcją spożywczą.Zajmujemy się projektowaniem i wytwarzaniem produktów premium w postaci ketchupów, majonezów, musztard, sosów, dressingów, bulionów, marynat oraz octów.  W ostatnim czasie nasze portfolio zostało wzbogacone o najwyższej jakości serię produktów ekologicznych w skład których wchodzą musztardy bio, ketchupy bio oraz koncentrat pomidorowy bio."
2024-11-21 13:00:53,https://www4.pwe-expoplanner.com/sklep/img/logo/68316.jpg,,"Our main activity is production of IQF fruits and vegetables. We offer a wide range of frozen vegetable and fruit products, both mono and in mixtures. The Products are mainly aimed at the catering market, HoReCa sector, with the following packaging: bags 2.5 kg, cartons 10 kg. We also have products line dedicated to retail market, with coloured packaging of 750 g and 450 g.",Sprzedane,https://twardzik.com.pl/,C1.44a,6340251276,TWARDZIK,"Główną dziedziną naszej działalności jest produkcja mrożonych owoców i warzyw. Posiadamy bogaty asortyment produktów mrożonych, warzyw i owoców mono jak i mieszanek warzywnych oraz owocowych. Produkty są skierowane głównie do gastronomi, sektor „HoReCa”, opakowania - woreczki 2,5 kg, kartony 10 kg. Dysponujemy również linią produktów dedykowanych do detalu, opakowania kolorowe 750 g oraz 450 g."
2024-09-02 15:47:20,https://www4.pwe-expoplanner.com/sklep/img/logo/32983.jpg,,,Sprzedane (Dział Prawny),https://robertofranco.pl/index.php?,C4.43a,5252526247,Roberto & Franco,
2025-04-14 12:44:46,,,,Sprzedane,https://www.adresse-algerie.com/annuaire/sarl-communication-et-consulting-djazia/,C0.14,800 71629023545,SDCCOM,
2025-05-05 12:47:46,https://www4.pwe-expoplanner.com/sklep/img/logo/19754.jpg,,,Sprzedane (Dział Prawny),https://www.yomleko.pl,C6.10,5862375841,YÖKLMN,.YÖMleko
2024-05-21 10:32:19,https://www4.pwe-expoplanner.com/sklep/img/logo/24017.jpg,,,Sprzedane (Targi PWE),"https://www.gowork.pl/borek-drink-sp.-z-o.o.,24002105/dane-kontaktowe-firmy",C1.10,9451414151,Dodoni,
2025-04-28 08:41:19,https://www4.pwe-expoplanner.com/sklep/img/logo/80878.jpg,,,Sprzedane (Dział Prawny),https://purechocolate.lv/,C1.40a,,Pure Chocolate,
2024-09-04 07:35:13,https://www4.pwe-expoplanner.com/sklep/img/logo/34241.jpg,,,Sprzedane,http://nutin.com.pl/,C5.21,7011007392,NUTIN,
2025-05-09 09:11:44,https://www4.pwe-expoplanner.com/sklep/img/logo/58290.jpg,,,Sprzedane,http://polandfruits.pl/,C2.31,7971848647,POLAND FRUITS,
2025-02-05 14:46:13,https://www4.pwe-expoplanner.com/sklep/img/logo/75042.jpg,,,Sprzedane (Agenci),https://www.gofairturkey.com/,C1.19,,Go Fair Turkey,-
,https://www4.pwe-expoplanner.com/sklep/img/logo/75230.jpg,,-,Sprzedane (Agenci),HTTP://BRAK.COM,C1.19,,DURU BULGUR GIDA SAN. VE TIC. A.Ş.,-
2024-09-09 12:21:25,https://www4.pwe-expoplanner.com/sklep/img/logo/54200.jpg,,,Sprzedane (Targi PWE),https://www.dobrodiya.pl/,C4.39a,5213974208,Dobrodiya,
2024-05-21 12:58:58,https://www4.pwe-expoplanner.com/sklep/img/logo/32535.jpg,,"We have started the production of 3D catering packaging made of cellulose fibers obtained from spruce wood. Our technology allows us to achieve a barrier against water and fats without the use of commonly used PFAS, which makes our products fully biodegradable and compostable. We are the first venture of this type in Poland and a unique player in Europe.",Sprzedane (Targi PWE),https://xylomatrix.eu/,C5.06,7880006150,Przedsiębiorstwo Wielobranżowe,"Rozpoczęliśmy produkcję opakowań cateringowych 3D z włókien celulozowych. Nasza technologia pozwala na uzyskanie barierowości wobec wody i tłuszczów bez użycia powszechnie stosowanego środka chemicznego PFAS co sprawia, że produkty są pełni biodegradowalne i kompostowalne. Jesteśmy pierwszym przedsięwzięciem tego typu w Polsce i unikalnym graczem w Europie."
2024-05-22 09:22:44,https://www4.pwe-expoplanner.com/sklep/img/logo/29638.jpg,,,Sprzedane (Targi PWE),https://aleo.com/pl/firma/selekta-wieslaw-pysniak-sp-z-oo-opole-lubelskie,C1.08,7171831266,WABO KRAŚNIK ,
2024-10-11 13:28:09,https://www4.pwe-expoplanner.com/sklep/img/logo/50997.jpg,,.,Sprzedane,https://agrisicilia.eu/,C1.48a,05637860874,Agrisicilia Spa,.
2025-01-17 07:31:16,https://www4.pwe-expoplanner.com/sklep/img/logo/62552.jpg,,,Sprzedane (Targi PWE),https://jantexpolska.com/,C4.17,7861616172,JANTEX POLSKA Sp. z o.o,
2024-12-13 08:22:19,https://www4.pwe-expoplanner.com/sklep/img/logo/32428.jpg,,,Sprzedane (Dział Prawny),https://e2v.pl/,C4.40,8992751675,Ekovoltis,
2025-02-27 11:32:28,https://www4.pwe-expoplanner.com/sklep/img/logo/53894.jpg,,,Sprzedane (Targi PWE),https://yanko.com.pl/,C5.17,8130335743,Yanko,
2024-05-21 13:45:26,https://www4.pwe-expoplanner.com/sklep/img/logo/33282.jpg,,,Sprzedane (Targi PWE),https://wodapierrot.pl/,C1.39,7990001142,PIERROT PK,
2024-05-22 09:29:06,,,,Sprzedane (Dział Prawny),https://aleo.com/pl/firma/multi-cook-svitlana-borovyk,C3.16,5252610829,MultiCook Polska,
2025-04-09 14:14:45,https://www4.pwe-expoplanner.com/sklep/img/logo/33786.jpg,,,Sprzedane (Targi PWE),https://polbioeco.pl/,C3.48c,9462649202,PolBioEco Polska,BIO ZYWNOSC
2025-01-22 09:32:12,https://www4.pwe-expoplanner.com/sklep/img/logo/36892.jpg,,,Sprzedane,https://www.zmmielczarek.pl/,C4.47a,7790001284,Zakłady Mięsne Mielczarek,.
2025-04-07 13:54:59,,,,Sprzedane (Dział Prawny),https://www.expresmenu.com/,C5.09,25927078,EXPRESS MENU,Petříkovická 518541 03 TrutnovRepublika Czeska
2025-01-14 11:15:54,https://www4.pwe-expoplanner.com/sklep/img/logo/44826.jpg,,"Mediovo is a marketing agency specializing in comprehensive digital marketing solutions. Our experience includes serving clients in a wide range of advertising activities, from marketing strategy to online advertising campaigns (Facebook Ads and Google ADS) and outdoor. We offer professional support in the field of social media on Facebook, Instagram, LinkedIn, TikTok and creating responsive websites. Many companies have already trusted us and helped them reach new customers and increase their online visibility. We also specialize in gaining foreign markets for Polish entrepreneurs, currently distributing advertising in 4 different languages in 15 countries in Europe, Asia and South America.",Sprzedane,https://mediovo.pl,C3.48a,5273014914,Mediovo Digital Marketing,"Mediovo to agencja specjalizująca się w kompleksowych rozwiązaniach digital marketingowych. Nasze doświadczenie obejmuje obsługę Klientów w szerokim zakresie działań reklamowych, od strategii marketingowej po kampanie reklamowe online (Facebook Ads i Google ADS) oraz outdoor. Oferujemy profesjonalne wsparcie w zakresie social media na kanałach Facebook, Instagram, LinkedIn, TikTok oraz tworzenia responsywnych stron internetowych. Zaufało nam już wiele firm, którym pomogliśmy w dotarciu do nowych klientów i zwiększeniu swojej widoczności online. Specjalizujemy się także w zdobywaniu rynków zagranicznych dla polskich przedsiębiorców, obecnie dystrybuując reklamy w 4 różnych językach w 15 państwach Europy, Azji i Ameryki Południowej."
2025-05-06 08:38:59,https://www4.pwe-expoplanner.com/sklep/img/logo/81079.jpg,,,Sprzedane,https://cpgpackaging.pl/,C4.23,9592059723,Klaster Creative Packaging Group CPG,
2025-02-12 10:45:08,https://www4.pwe-expoplanner.com/sklep/img/logo/75159.jpg,,"Azerpoltrade Ltd. is a partner of Azerbaijani holding company Azersun and the largest distributor of Azerbaijani food products in Europe, based in Warsaw. We have in our portfolio a wide range of world-class (Orange Pekoe) Azercay and Berga teas, cold-pressed (NFC) natural pomegranate juice and Saville pomegranate sauce, and Bizim Tarla jams, vegetable preserves and compotes. All products offered by Azerpoltrade are very popular not only in Poland but also in other European countries. Among our customers are delicatessens, specialty stores, food wholesalers and selected NKD and TKD chains. Thanks to our professional staff and direct contacts with production, we respond very quickly to changing market needs, which provides us with a very dynamic sales growth year on year.",Sprzedane,http://www.azerpoltrade.pl,C1.13,1133027978,AZERPOLTRADE,"Azerpoltrade Sp. z o.o. jest partnerem azerbejdżańskiego holdingu Azersun oraz największym dystrybutorem artykułów spożywczych z Azerbejdżanu w Europie, mającym siedzibę w Warszawie.Mamy w swoim portfolio szeroką gamę najwyższej klasy światowej (Orange Pekoe) herbat Azercay oraz Berga, tłoczony na zimno (NFC) naturalny sok z granatów i sos z granatów Saville oraz konfitury, przetwory warzywne i kompoty Bizim Tarla. Wszystkie produkty oferowane przez Azerpoltrade cieszą się bardzo dużą popularnością nie tylko w Polsce ale także w innych krajach europejskich. Wśród naszych klientów są delikatesy, sklepy specjalistyczne, hurtownie spożywcze a także wybrane sieci NKD i TKD. Dzięki profesjonalnej kadrze pracowniczej oraz bezpośrednim kontaktom z produkcją bardzo szybko reagujemy na zmieniające się potrzeby rynku co zapewnia nam bardzo dynamiczny wzrost sprzedaży rok do roku."
2024-11-29 14:52:12,https://www4.pwe-expoplanner.com/sklep/img/logo/44137.jpg,,,Sprzedane (Targi PWE),https://rhumveld.com/Baltic/,C1.14,100149146,Rhumveld Baltic OÜ,
2025-03-05 08:35:32,https://www4.pwe-expoplanner.com/sklep/img/logo/47287.jpg,,,Sprzedane,https://bacowkatowary.pl/,C3.47a,8681735993,Bacówka Towary Tradycyjne,
2025-05-09 08:18:13,,,,Sprzedane (Dział Prawny),"https://www.owg.pl/ceidg/francesco_piscopo_9,74,521375,5213751402",C6.12,5213751402,Francesco Piscopo,
2025-04-25 10:38:49,https://www4.pwe-expoplanner.com/sklep/img/logo/47670.jpg,,,Sprzedane (Dział Prawny),https://revend.pl/,C4.07,5862398948,ReVend Sp. z o.o.,
2025-04-16 12:40:34,https://www4.pwe-expoplanner.com/sklep/img/logo/49298.jpg,,,Sprzedane (Dział Prawny),https://kaczmarskigroup.pl/,C4.09,8952053350,KACZMARSKI GROUP SPÓŁKA JAWNA,
2024-11-27 10:28:04,,,,Sprzedane,https://cmcfood.net.pl/,C1.12,5512651602,C.M.C. FOOD,
2024-07-22 11:03:17,https://www4.pwe-expoplanner.com/sklep/img/logo/59376.jpg,,.,Sprzedane (Dział Prawny),https://cncmilling.pl/,C3.48b,7792414518,CNC MILLING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMAN,.
2025-04-09 09:17:08,,,,Sprzedane,https://psibufet.pl/,C2.21,1133005563,Feedwell  PsiBufet,Psi bufet/ katering dla psów.
2025-03-27 07:44:45,,,,Sprzedane (Dział Prawny),https://brak@brak.com,C4.43b,7272861702,FIRST EDITION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,.
2024-11-07 14:13:55,,,,Sprzedane,https://brak@brak.com,C3.80a,000,ACHNAGAL Ltd,.
2024-10-30 12:49:27,https://www4.pwe-expoplanner.com/sklep/img/logo/67331.jpg,,,Sprzedane (Targi PWE),https://www.testedimoro.pl/?srsltid=AfmBOorc6w7lkjLUPV27v128cSfH9vhLXlWxl15xcpFgjRSQu6q_2VDi,C4.13,8513318094,Teste Di Moro Trading Sp. z o.o.,.
2024-11-06 09:28:01,https://www4.pwe-expoplanner.com/sklep/img/logo/67795.jpg,,,Sprzedane (Targi obce),https://meatrevolution.com/,C3.18,202010202,Meat revolution,.
